               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.13172,            0.030186,           0.0045332,             0.23275,             0.14735,             0.33256,             0.12235,            0.023011,             0.11379,            0.038189,          0.00042236,             0.18073,             0.00128,             0.00128,             0.08848
                   1,             0.10513,            0.021621,          0.00026457,             0.18535,              0.4562,             0.35335,             0.33098,            0.091472,            0.092859,            0.029579,          0.00017197,             0.17446,           0.0025694,           0.0025694,            0.076869
                   2,            0.096048,            0.017876,          0.00013226,              0.1785,             0.51393,             0.36721,             0.37363,             0.10816,            0.091224,            0.025749,          0.00011106,             0.16716,           0.0038562,           0.0038562,            0.065256
                   3,            0.095491,            0.016437,          9.1201e-05,             0.17055,             0.61857,             0.36259,             0.42275,             0.13754,            0.089653,            0.031266,          7.7997e-05,             0.16241,           0.0051386,           0.0051386,            0.053639
                   4,            0.097137,            0.018516,          7.7996e-05,             0.16313,             0.59424,             0.54454,             0.55515,             0.22114,            0.093846,            0.026651,          5.9462e-05,             0.15719,           0.0064146,           0.0064146,            0.042015
                   5,            0.091662,            0.017177,          5.3153e-05,               0.154,             0.70441,             0.66043,             0.71358,             0.33289,            0.083151,            0.021864,          4.5121e-05,             0.15021,           0.0076824,           0.0076824,            0.030382
                   6,            0.094519,            0.017669,           6.188e-05,             0.15076,            0.011023,             0.11085,            0.004979,           0.0012509,             0.16179,            0.080112,          4.1845e-05,             0.24429,           0.0089401,           0.0089401,             0.01874
                   7,             0.10413,            0.020503,          4.7613e-05,             0.15396,             0.18581,            0.078522,            0.058211,            0.014244,             0.14422,            0.047868,          5.5158e-05,             0.16581,           0.0098796,           0.0098796,           0.0098796
                   8,             0.10159,            0.019886,           4.294e-05,             0.14846,             0.33639,             0.38799,             0.30064,            0.099908,            0.095053,            0.028116,          3.6346e-05,             0.14546,           0.0098796,           0.0098796,           0.0098796
                   9,            0.093634,            0.019465,          3.5158e-05,             0.14505,             0.49867,             0.44804,             0.46163,              0.1901,            0.085483,            0.027796,          2.9857e-05,             0.14089,           0.0098429,           0.0098429,           0.0098429
