               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.17788,            0.030968,            0.020086,             0.50596,             0.17363,             0.13857,            0.081087,              0.0161,             0.14823,            0.032624,           0.0046133,              0.2812,            0.000128,            0.000128,            0.008848
                   1,             0.12982,             0.02649,           0.0017637,             0.21964,             0.21133,             0.20092,            0.097618,            0.021941,             0.11722,            0.030437,          0.00063354,             0.19184,          0.00025699,          0.00025699,            0.007687
                   2,             0.10693,            0.023049,          0.00045681,             0.18826,             0.45478,             0.44111,             0.29498,            0.077205,            0.097241,            0.026449,          0.00030718,             0.18726,          0.00038596,          0.00038596,            0.006526
                   3,            0.097242,            0.019629,          0.00028805,             0.18586,             0.45355,             0.32794,             0.26632,              0.0753,             0.08325,            0.023942,          0.00024921,             0.18521,          0.00051487,          0.00051487,           0.0053649
                   4,            0.092027,            0.017493,          0.00021366,             0.18419,             0.45313,             0.33718,             0.28898,            0.084256,            0.085373,            0.022121,          0.00016399,             0.18313,          0.00064372,          0.00064372,           0.0042037
                   5,             0.08889,            0.017433,          0.00017435,             0.18265,             0.61158,             0.43649,             0.45931,             0.16463,            0.074967,            0.020706,          0.00016613,             0.18138,          0.00077247,          0.00077247,           0.0030425
                   6,            0.085115,            0.015804,          0.00014035,             0.18021,              0.4391,             0.46651,             0.37027,             0.12457,            0.071117,            0.019581,          0.00011884,             0.17826,          0.00090111,          0.00090111,           0.0018811
                   7,            0.085034,            0.014677,          0.00012262,             0.17689,             0.66288,             0.57275,             0.64983,             0.25616,            0.069867,            0.018279,          9.1229e-05,               0.174,          0.00099866,          0.00099866,          0.00099866
                   8,            0.077015,            0.013606,          9.6109e-05,             0.17291,             0.57687,             0.71824,             0.64732,             0.25902,            0.066903,             0.01691,          0.00011419,             0.17102,          0.00099866,          0.00099866,          0.00099866
                   9,            0.080019,            0.014642,          9.6902e-05,             0.16889,             0.75052,             0.69053,             0.78412,             0.30809,            0.065517,            0.017908,          6.6976e-05,             0.16615,          0.00099825,          0.00099825,          0.00099825
                  10,            0.074479,            0.014131,          7.6042e-05,             0.16153,             0.80556,              0.7846,             0.88789,             0.45214,            0.065269,            0.015708,          7.1801e-05,             0.16049,          0.00099778,          0.00099778,          0.00099778
                  11,             0.07062,            0.012654,          5.7883e-05,             0.15705,             0.85801,              0.8792,             0.93054,             0.44466,             0.06373,            0.015552,          5.2889e-05,             0.15637,          0.00099726,          0.00099726,          0.00099726
                  12,            0.068592,            0.012231,          5.3853e-05,             0.15423,             0.87883,             0.85424,             0.92533,             0.48401,            0.058421,            0.014243,          5.0259e-05,             0.15144,          0.00099669,          0.00099669,          0.00099669
                  13,            0.064363,            0.011814,          4.4005e-05,             0.14832,             0.78204,             0.89607,             0.91092,             0.47874,              0.0565,            0.013973,          3.2205e-05,             0.14757,          0.00099606,          0.00099606,          0.00099606
                  14,            0.064032,            0.011524,          3.4173e-05,             0.14514,             0.89925,             0.88641,             0.94766,             0.54529,            0.054241,            0.013713,          2.6975e-05,             0.14557,          0.00099537,          0.00099537,          0.00099537
                  15,            0.066007,             0.01192,          3.4314e-05,             0.14318,             0.83047,             0.90504,             0.91938,             0.46405,            0.060834,            0.013593,          3.8201e-05,             0.14256,          0.00099464,          0.00099464,          0.00099464
                  16,            0.065302,            0.011399,          2.9653e-05,              0.1378,             0.87526,             0.90749,             0.94447,             0.61005,             0.05169,            0.013194,          2.8482e-05,             0.13894,          0.00099384,          0.00099384,          0.00099384
                  17,            0.061025,            0.011235,          2.5707e-05,             0.13553,             0.86574,             0.84886,             0.93414,             0.56793,            0.055242,            0.013133,          2.3589e-05,             0.13383,            0.000993,            0.000993,            0.000993
                  18,            0.062033,            0.011557,          2.1343e-05,             0.13312,             0.87938,              0.8776,             0.94538,             0.56064,            0.050277,            0.013046,          1.8169e-05,             0.13164,           0.0009921,           0.0009921,           0.0009921
                  19,            0.061119,            0.010519,           2.068e-05,              0.1296,             0.82145,             0.93533,             0.93911,             0.58524,            0.055005,            0.012801,          2.2142e-05,             0.13005,          0.00099114,          0.00099114,          0.00099114
                  20,            0.064615,            0.011017,          1.5476e-05,             0.12578,              0.8373,             0.91917,             0.93919,             0.58626,            0.050806,            0.012481,          1.4214e-05,              0.1268,          0.00099014,          0.00099014,          0.00099014
                  21,            0.063068,            0.010765,          1.6258e-05,             0.12502,             0.81171,             0.95578,              0.9104,              0.5954,            0.053536,            0.012737,           1.958e-05,             0.12536,          0.00098907,          0.00098907,          0.00098907
                  22,             0.06435,            0.011067,          1.8488e-05,             0.12348,             0.87075,             0.96536,             0.95478,             0.61253,            0.051929,            0.012953,          1.4192e-05,             0.12379,          0.00098796,          0.00098796,          0.00098796
