               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,           0.0089479,            0.036399,            0.034323,             0.65848,            0.037505,            0.035398,            0.010609,           0.0017934,           0.0089484,            0.030643,            0.023138,             0.60506,             0.00096,             0.00096,             0.09136
                   1,           0.0090357,            0.026155,            0.016522,             0.54995,            0.016544,             0.14159,           0.0076948,           0.0012794,           0.0089748,            0.022276,           0.0067686,             0.44301,           0.0019296,           0.0019296,             0.08263
                   2,           0.0081428,            0.020351,           0.0037469,             0.34558,            0.090006,             0.55752,            0.077867,            0.013952,           0.0082614,            0.016752,          0.00041443,             0.21132,           0.0028977,           0.0028977,            0.073898
                   3,            0.007953,            0.015465,          0.00045804,             0.19957,             0.25536,             0.51327,             0.18123,            0.038884,           0.0075977,            0.013054,          0.00012839,             0.16299,           0.0038631,           0.0038631,            0.065163
                   4,            0.007025,            0.013575,          0.00022357,             0.16389,             0.43348,              0.5011,             0.33937,             0.08522,           0.0068316,             0.01262,          0.00016453,             0.15714,           0.0048247,           0.0048247,            0.056425
                   5,           0.0070419,            0.012183,          0.00018071,             0.16247,             0.55092,             0.61881,             0.58515,             0.15752,           0.0065139,            0.013066,           0.0002013,             0.15593,           0.0057814,           0.0057814,            0.047681
                   6,           0.0070495,            0.010956,           0.0001513,             0.15909,             0.28041,             0.44141,             0.26272,            0.061418,           0.0079746,           0.0083409,          0.00016492,             0.15154,            0.006732,            0.006732,            0.038932
                   7,           0.0075504,           0.0090853,          0.00011165,             0.15613,             0.18127,             0.45133,             0.17706,            0.052289,           0.0082507,           0.0077051,          8.5295e-05,             0.14935,           0.0076753,           0.0076753,            0.030175
                   8,           0.0074104,           0.0083876,          8.6938e-05,             0.15162,             0.19793,             0.70796,             0.22301,            0.052013,           0.0075751,           0.0073576,          7.1711e-05,             0.14888,           0.0086104,           0.0086104,             0.02141
                   9,           0.0079611,           0.0082054,          7.1283e-05,             0.15304,             0.10035,             0.59292,            0.082787,             0.02164,           0.0079127,           0.0077972,          6.0553e-05,             0.14753,           0.0095361,           0.0095361,            0.012636
                  10,           0.0084184,           0.0076134,          9.1188e-05,             0.14846,             0.15953,             0.43363,             0.16729,            0.033212,           0.0091917,           0.0071646,           0.0001231,             0.15365,           0.0098042,           0.0098042,           0.0098042
                  11,           0.0097067,           0.0061877,          9.3613e-05,             0.16478,             0.57053,             0.56637,             0.43929,            0.084104,           0.0091562,           0.0062615,          3.0003e-05,             0.14885,           0.0098042,           0.0098042,           0.0098042
                  12,           0.0095109,           0.0051681,          9.0311e-05,             0.15187,             0.32478,             0.46903,             0.28145,             0.08117,           0.0093454,           0.0048243,           2.521e-05,             0.14027,           0.0097635,           0.0097635,           0.0097635
                  13,            0.008427,           0.0059503,          6.3652e-05,             0.13878,             0.47376,             0.36283,             0.35083,             0.10468,           0.0089156,            0.004713,          3.9145e-05,             0.12958,           0.0097191,           0.0097191,           0.0097191
                  14,           0.0089826,           0.0049686,          5.1941e-05,             0.14279,             0.35774,             0.42478,             0.29674,            0.076899,           0.0090306,           0.0046784,          6.5343e-05,             0.13705,            0.009671,            0.009671,            0.009671
                  15,           0.0092157,           0.0045101,          5.0368e-05,             0.13519,             0.39349,             0.26549,             0.23625,            0.056669,           0.0093166,           0.0044987,            2.46e-05,             0.12238,           0.0096193,           0.0096193,           0.0096193
                  16,           0.0090047,           0.0043925,          3.7161e-05,             0.12842,             0.15367,             0.38938,             0.13928,            0.030538,           0.0091852,            0.004441,          2.2524e-05,             0.11745,            0.009564,            0.009564,            0.009564
                  17,           0.0089957,            0.004553,          2.9994e-05,             0.12374,              0.5469,             0.25636,             0.33526,             0.14258,           0.0091818,           0.0046101,          1.5021e-05,             0.11481,           0.0095052,           0.0095052,           0.0095052
                  18,           0.0089111,           0.0043868,          2.3656e-05,             0.11829,             0.38231,             0.49558,             0.38249,             0.13445,           0.0090701,           0.0045043,          1.4025e-05,             0.10904,            0.009443,            0.009443,            0.009443
                  19,           0.0088974,            0.004386,          1.6865e-05,             0.11182,             0.32375,             0.52112,             0.38886,             0.13774,           0.0090704,           0.0039942,          1.5716e-05,             0.10725,           0.0093773,           0.0093773,           0.0093773
                  20,           0.0089118,           0.0042445,          2.4681e-05,             0.11288,             0.27625,             0.48673,             0.20588,            0.051511,           0.0095044,           0.0047662,          1.2854e-05,             0.11688,           0.0093083,           0.0093083,           0.0093083
                  21,           0.0089436,           0.0043192,          1.4629e-05,             0.10961,             0.30602,             0.46903,             0.30018,            0.099507,           0.0092404,           0.0038796,          8.1474e-06,            0.098683,           0.0092361,           0.0092361,           0.0092361
                  22,           0.0089227,           0.0043785,          3.0619e-05,             0.11057,             0.35489,             0.52212,             0.35802,             0.10211,           0.0091863,           0.0054353,          1.3473e-05,             0.10548,           0.0091606,           0.0091606,           0.0091606
                  23,            0.008932,           0.0042958,          2.4768e-05,             0.10403,             0.35918,             0.48673,             0.30629,            0.074793,           0.0090938,           0.0039647,          9.4008e-06,            0.096672,           0.0090821,           0.0090821,           0.0090821
                  24,           0.0086676,           0.0040069,           1.118e-05,            0.097585,             0.28567,             0.39823,             0.25125,            0.065553,            0.009314,           0.0037774,          7.0271e-06,            0.093992,           0.0090004,           0.0090004,           0.0090004
                  25,           0.0090248,           0.0041748,          9.7347e-06,            0.096867,             0.50344,             0.53097,             0.41207,            0.096407,           0.0091241,           0.0040835,          4.0465e-06,            0.090627,           0.0089159,           0.0089159,           0.0089159
                  26,           0.0088405,           0.0042495,          1.0649e-05,            0.095168,             0.41148,             0.41593,             0.28272,            0.072966,           0.0091317,           0.0041741,          3.3932e-06,            0.084736,           0.0088284,           0.0088284,           0.0088284
                  27,           0.0085761,           0.0042168,          6.8512e-06,            0.088771,             0.54159,             0.38938,             0.39093,            0.095826,           0.0092914,           0.0036965,          2.8496e-06,            0.085114,           0.0087382,           0.0087382,           0.0087382
                  28,           0.0087724,           0.0040821,           1.414e-05,             0.08878,             0.38134,             0.60177,             0.35372,             0.12147,           0.0088328,           0.0041574,          5.2777e-06,            0.087468,           0.0086452,           0.0086452,           0.0086452
                  29,           0.0086659,           0.0044432,          9.9704e-06,            0.094799,             0.35011,             0.42478,             0.28906,            0.090096,           0.0091735,           0.0040629,          2.8199e-06,             0.10416,           0.0085497,           0.0085497,           0.0085497
                  30,           0.0085542,           0.0045277,          1.0074e-05,            0.091619,             0.34891,             0.50442,             0.26946,            0.071371,           0.0092473,           0.0041629,          2.3167e-06,            0.084097,           0.0084516,           0.0084516,           0.0084516
                  31,           0.0087611,           0.0044506,           4.754e-06,            0.085381,             0.34563,             0.56558,             0.32365,             0.09426,           0.0089302,           0.0043134,           2.768e-06,             0.07833,           0.0083511,           0.0083511,           0.0083511
                  32,           0.0084198,           0.0044506,          1.3266e-05,            0.078841,             0.59854,             0.55752,             0.52563,             0.15617,            0.008732,           0.0042955,          2.4005e-06,             0.07607,           0.0082483,           0.0082483,           0.0082483
                  33,           0.0085053,           0.0045549,          8.0212e-06,            0.081995,             0.47964,             0.75221,              0.5277,             0.11994,           0.0086685,           0.0042965,          2.9095e-06,            0.075383,           0.0081433,           0.0081433,           0.0081433
                  34,           0.0088962,           0.0044752,          5.9072e-06,            0.081811,             0.29479,             0.50311,             0.25693,            0.075439,           0.0092129,           0.0038122,          2.2907e-06,            0.088261,           0.0080362,           0.0080362,           0.0080362
                  35,           0.0089437,           0.0041926,          5.4049e-06,            0.084249,             0.29822,             0.60177,             0.35368,             0.10023,            0.009205,           0.0041942,           1.639e-06,            0.086057,            0.007927,            0.007927,            0.007927
                  36,           0.0088041,           0.0043009,          4.3147e-06,            0.081002,             0.28757,              0.5644,             0.28562,            0.071496,           0.0089718,           0.0042335,          9.1654e-07,            0.081133,            0.007816,            0.007816,            0.007816
                  37,           0.0088154,           0.0042469,          9.2666e-06,            0.083235,             0.32358,             0.61947,             0.34547,             0.10716,           0.0090597,           0.0042452,          2.3776e-06,            0.076183,           0.0077031,           0.0077031,           0.0077031
                  38,           0.0090074,           0.0040489,          1.1008e-05,            0.075606,             0.24039,             0.68056,             0.21935,            0.057414,           0.0094143,           0.0043915,          2.6034e-06,            0.074135,           0.0075886,           0.0075886,           0.0075886
                  39,           0.0091607,           0.0041123,          7.0437e-06,             0.07712,             0.35087,             0.50442,             0.31798,            0.085755,           0.0091527,           0.0043016,          2.1041e-06,            0.071188,           0.0074725,           0.0074725,           0.0074725
                  40,            0.009343,           0.0040413,          5.4927e-06,            0.074534,             0.29136,             0.61947,              0.2969,            0.071848,           0.0092464,           0.0041567,          2.3583e-06,            0.069945,            0.007355,            0.007355,            0.007355
                  41,           0.0091235,           0.0041788,          3.7924e-06,            0.073171,             0.25666,             0.59279,             0.24418,            0.073485,            0.009373,           0.0041543,          2.7014e-06,            0.071464,           0.0072361,           0.0072361,           0.0072361
                  42,           0.0089863,           0.0040087,          3.0363e-06,            0.069961,             0.40944,             0.58288,             0.36304,             0.10835,           0.0092648,            0.004012,          3.1063e-06,            0.069183,            0.007116,            0.007116,            0.007116
                  43,           0.0089715,            0.004222,          2.6259e-06,             0.07087,             0.36796,             0.61062,             0.30814,            0.078203,           0.0092921,           0.0041493,          5.7791e-06,            0.067414,           0.0069948,           0.0069948,           0.0069948
                  44,           0.0089347,           0.0042225,          3.0536e-06,            0.069838,             0.33094,             0.41593,             0.25644,            0.062654,           0.0090743,           0.0038967,          4.2545e-06,             0.06479,           0.0068726,           0.0068726,           0.0068726
