               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.013913,            0.039702,                   0,              17.142,            0.013681,             0.16814,           0.0041712,          0.00066766,            0.012627,            0.032318,                   0,              15.179,             4.8e-05,             4.8e-05,            0.095248
                   1,            0.013794,            0.028707,                   0,              13.929,            0.019539,             0.17699,            0.005624,          0.00088169,            0.012637,            0.025512,                   0,              11.209,          9.6999e-05,          9.6999e-05,            0.090397
                   2,            0.013332,            0.021711,                   0,              8.1063,            0.014407,            0.097345,           0.0033805,          0.00059647,            0.013101,            0.022368,                   0,              4.0541,          0.00014599,          0.00014599,            0.085546
                   3,            0.013584,            0.017813,                   0,              3.9043,            0.010564,            0.053097,            0.003964,          0.00091394,            0.012933,            0.016512,                   0,              3.1024,          0.00019498,          0.00019498,            0.080695
                   4,            0.012319,            0.019407,                   0,              1.7529,             0.10803,             0.10619,            0.044887,            0.010238,            0.010795,            0.020224,                   0,             0.67942,          0.00024396,          0.00024396,            0.075844
                   5,            0.010672,            0.018541,                   0,              1.2235,             0.43894,             0.15924,              0.1637,            0.038118,            0.010273,            0.018952,                   0,             0.48484,          0.00029293,          0.00029293,            0.070993
                   6,            0.010635,            0.016095,                   0,             0.65688,             0.15577,             0.59274,             0.12762,            0.026783,           0.0099394,            0.015464,                   0,             0.48528,          0.00034188,          0.00034188,            0.066142
                   7,            0.010272,            0.013858,                   0,              0.4596,             0.12492,             0.31858,             0.10004,            0.022936,           0.0095811,            0.013983,                   0,             0.30117,          0.00039081,          0.00039081,            0.061291
                   8,           0.0099657,            0.012596,                   0,             0.33895,             0.34988,             0.28319,             0.19281,            0.040541,           0.0095024,            0.013384,                   0,             0.35731,          0.00043972,          0.00043972,             0.05644
                   9,           0.0096516,            0.012059,                   0,             0.29359,             0.25415,             0.25664,             0.14003,            0.022262,           0.0093044,            0.011943,                   0,             0.23079,          0.00048861,          0.00048861,            0.051589
                  10,           0.0095365,            0.011405,                   0,             0.24204,             0.16831,             0.53726,             0.14163,            0.030646,           0.0093693,            0.010554,                   0,             0.23746,          0.00053747,          0.00053747,            0.046737
                  11,           0.0097379,            0.010841,                   0,             0.30225,             0.18366,             0.30088,             0.12488,            0.023548,           0.0095758,            0.011033,                   0,             0.20821,           0.0005863,           0.0005863,            0.041886
                  12,           0.0096592,            0.010562,                   0,             0.24846,             0.24871,             0.36283,             0.24108,            0.039976,           0.0093091,            0.010615,                   0,              0.2523,           0.0006351,           0.0006351,            0.037035
                  13,           0.0097186,             0.01016,                   0,              0.2204,              0.4712,             0.30088,             0.29979,            0.056519,           0.0091035,           0.0098817,                   0,             0.18139,          0.00068386,          0.00068386,            0.032184
                  14,           0.0096974,           0.0098539,                   0,             0.29922,             0.21985,             0.38938,             0.15295,            0.033647,           0.0094212,            0.010636,                   0,             0.32171,          0.00073258,          0.00073258,            0.027333
                  15,           0.0098583,           0.0098334,                   0,             0.30587,             0.18426,             0.31858,             0.12381,            0.026336,           0.0090938,           0.0094608,                   0,              0.2535,          0.00078126,          0.00078126,            0.022481
                  16,           0.0096717,           0.0094883,                   0,             0.24879,             0.23323,              0.6245,             0.22734,            0.047175,           0.0092085,           0.0090374,                   0,             0.36708,           0.0008299,           0.0008299,             0.01763
                  17,           0.0096798,           0.0092024,                   0,             0.30936,             0.44688,             0.29204,             0.24037,            0.044521,           0.0090413,           0.0098054,                   0,             0.16613,          0.00087849,          0.00087849,            0.012778
                  18,           0.0095044,           0.0093254,                   0,             0.26428,             0.25291,             0.37148,             0.16983,            0.031629,           0.0090511,           0.0099093,                   0,             0.28448,          0.00092703,          0.00092703,            0.007927
                  19,           0.0095065,            0.009295,                   0,             0.25301,              0.1792,             0.52212,             0.11646,            0.024581,           0.0092973,           0.0099926,                   0,             0.26368,          0.00097552,          0.00097552,           0.0030755
                  20,           0.0094239,           0.0093285,                   0,             0.22354,             0.17754,             0.33628,             0.13611,            0.023552,           0.0088587,           0.0098492,                   0,              0.2771,          0.00099606,          0.00099606,          0.00099606
                  21,           0.0093073,            0.010132,                   0,             0.46254,             0.14849,             0.49537,             0.15857,            0.034383,            0.009002,            0.011329,                   0,              1.2876,          0.00099606,          0.00099606,          0.00099606
                  22,           0.0096223,            0.013348,                   0,              8.2587,            0.014324,             0.13274,           0.0071603,           0.0014911,           0.0089212,            0.015483,                   0,              10.866,          0.00099566,          0.00099566,          0.00099566
                  23,           0.0099299,            0.013363,                   0,              12.578,           0.0019989,            0.061947,           0.0006801,           0.0001184,                 nan,                 nan,                   0,                 nan,          0.00099524,          0.00099524,          0.00099524
                  24,            0.010792,            0.012532,                   0,              7.6625,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,                 nan,          0.00099479,          0.00099479,          0.00099479
                  25,             0.01118,            0.012924,                   0,              2.8351,                   0,                   0,                   0,                   0,                 nan,                 nan,                   0,                 nan,          0.00099433,          0.00099433,          0.00099433
                  26,           0.0096523,            0.013645,                   0,              1.0921,           0.0011596,            0.044248,          0.00012076,            1.32e-05,            0.011467,              5.0555,                   0,              8.7793,          0.00099385,          0.00099385,          0.00099385
                  27,           0.0096635,            0.012631,                   0,             0.45181,           0.0048638,            0.044248,          0.00061349,          7.2038e-05,            0.011547,              1.2067,                   0,              1.9041,          0.00099335,          0.00099335,          0.00099335
                  28,           0.0093369,            0.012294,                   0,             0.37741,           0.0042845,            0.044248,           0.0020517,          0.00033082,            0.011605,              1.3985,                   0,              2.9059,          0.00099283,          0.00099283,          0.00099283
                  29,            0.009137,            0.012011,                   0,             0.33578,            0.010596,             0.23009,           0.0076134,           0.0013448,            0.011013,             0.19061,                   0,              1.0175,          0.00099229,          0.00099229,          0.00099229
                  30,           0.0090014,            0.012358,                   0,             0.31965,            0.094088,            0.070796,            0.029284,           0.0044391,            0.010005,            0.021337,                   0,              0.3814,          0.00099173,          0.00099173,          0.00099173
                  31,           0.0088984,            0.012299,                   0,             0.31561,             0.10251,             0.35398,             0.06604,            0.011109,           0.0091043,            0.011778,                   0,             0.22526,          0.00099115,          0.00099115,          0.00099115
                  32,           0.0089988,            0.012455,                   0,             0.25105,             0.12089,             0.25664,            0.069302,            0.011097,           0.0088634,            0.012197,                   0,             0.20736,          0.00099055,          0.00099055,          0.00099055
                  33,            0.008479,            0.012825,                   0,             0.22462,             0.14718,             0.16814,            0.075794,            0.016343,           0.0083134,            0.012914,                   0,             0.19577,          0.00098994,          0.00098994,          0.00098994
                  34,           0.0084165,             0.01293,                   0,             0.22239,             0.20844,             0.16814,             0.11575,            0.020704,           0.0081098,            0.013151,                   0,             0.18651,           0.0009893,           0.0009893,           0.0009893
                  35,           0.0086695,            0.013004,                   0,             0.22408,             0.17897,             0.17699,             0.11526,            0.020013,           0.0078986,            0.013293,                   0,              0.1727,          0.00098865,          0.00098865,          0.00098865
                  36,           0.0084947,             0.01331,                   0,             0.21498,              0.1775,             0.23009,            0.093032,            0.014674,           0.0076732,            0.013599,                   0,             0.17104,          0.00098797,          0.00098797,          0.00098797
                  37,           0.0080138,            0.013333,                   0,             0.19947,             0.27632,             0.19469,              0.1534,            0.028082,           0.0075705,            0.013918,                   0,             0.16844,          0.00098728,          0.00098728,          0.00098728
                  38,           0.0079326,             0.01381,                   0,             0.19299,             0.17622,             0.35398,              0.1492,            0.028834,           0.0074035,            0.014091,                   0,             0.16514,          0.00098656,          0.00098656,          0.00098656
                  39,           0.0080235,            0.013987,                   0,             0.23292,             0.16066,             0.33628,             0.13094,             0.02484,           0.0073347,            0.014034,                   0,              0.1643,          0.00098583,          0.00098583,          0.00098583
                  40,           0.0078716,            0.013712,                   0,             0.18923,             0.13146,             0.36283,             0.12228,            0.018267,           0.0072286,            0.014229,                   0,              0.1641,          0.00098508,          0.00098508,          0.00098508
                  41,           0.0078583,            0.013681,                   0,             0.19005,             0.15714,             0.33493,             0.11129,            0.019686,           0.0070884,            0.014254,                   0,             0.16383,          0.00098431,          0.00098431,          0.00098431
                  42,           0.0077019,            0.014162,                   0,             0.19176,             0.19321,             0.40708,             0.18365,            0.029484,           0.0069069,            0.014294,                   0,              0.1628,          0.00098352,          0.00098352,          0.00098352
                  43,           0.0073629,            0.014074,                   0,             0.18645,             0.17291,             0.39823,             0.17208,            0.028642,           0.0066051,            0.014949,                   0,             0.16245,          0.00098271,          0.00098271,          0.00098271
                  44,           0.0070597,             0.01516,                   0,             0.18383,             0.13276,             0.37168,             0.11323,            0.020476,           0.0062987,            0.015883,                   0,             0.16153,          0.00098188,          0.00098188,          0.00098188
