               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.17181,            0.025245,           0.0045611,             0.23632,            0.034421,           0.0069284,            0.018659,           0.0025964,             0.16235,            0.032849,          0.00029833,             0.18237,             0.00128,             0.00128,             0.08848
                   1,             0.13801,            0.025107,          0.00023603,             0.18685,            0.015066,             0.24018,           0.0090506,           0.0016416,             0.17385,             0.69644,          0.00011947,             0.21307,           0.0025675,           0.0025675,            0.076867
                   2,             0.11779,            0.021674,          0.00012627,             0.18388,             0.22162,             0.16397,             0.10843,            0.015027,              0.1235,             0.03186,          7.1425e-05,             0.17808,           0.0038448,           0.0038448,            0.065245
                   3,             0.11223,            0.020728,          9.9153e-05,             0.18121,             0.64154,             0.37875,             0.40256,             0.10437,             0.10977,            0.050561,          5.5861e-05,             0.17428,           0.0051044,           0.0051044,            0.053604
                   4,             0.10996,            0.018695,          8.5014e-05,              0.1748,             0.50193,             0.46882,             0.43175,             0.12779,            0.098901,            0.030681,          4.4551e-05,             0.16813,           0.0063388,           0.0063388,            0.041939
                   5,             0.10538,            0.018853,          7.1308e-05,             0.16939,             0.61417,             0.55879,             0.53954,             0.17175,            0.096821,            0.029996,          3.3831e-05,              0.1656,           0.0075409,           0.0075409,            0.030241
                   6,             0.09882,            0.018958,          4.8105e-05,             0.16016,             0.63817,             0.63949,             0.63213,             0.20975,            0.083426,            0.024497,          2.4627e-05,             0.15258,           0.0087033,           0.0087033,            0.018503
                   7,             0.09903,            0.017906,          3.9409e-05,              0.1547,             0.64208,              0.5843,             0.58178,             0.23569,            0.092915,            0.035473,          2.2482e-05,             0.15118,           0.0095242,           0.0095242,           0.0095242
                   8,             0.09669,            0.016909,          3.8426e-05,             0.14817,             0.57068,             0.66051,             0.53581,             0.19199,            0.082411,            0.020909,          2.5945e-05,             0.14349,           0.0095242,           0.0095242,           0.0095242
                   9,            0.091187,            0.016763,          3.0359e-05,             0.14672,             0.63112,             0.65358,             0.63471,              0.2351,            0.079409,            0.018574,          2.0698e-05,             0.13504,           0.0093816,           0.0093816,           0.0093816
                  10,            0.086208,            0.016331,          2.6144e-05,             0.14052,             0.67772,             0.64203,             0.62288,             0.24781,            0.071382,            0.017114,          1.8018e-05,             0.13116,           0.0092217,           0.0092217,           0.0092217
                  11,            0.081274,            0.015767,          2.2753e-05,             0.13497,             0.84239,             0.71593,             0.79336,             0.36662,            0.069759,            0.016823,          1.7273e-05,              0.1269,           0.0090452,           0.0090452,           0.0090452
                  12,            0.078415,            0.015099,          1.9976e-05,             0.13184,             0.84133,             0.72517,             0.82976,             0.40482,            0.067946,            0.016565,          1.5938e-05,             0.12166,           0.0088527,           0.0088527,           0.0088527
                  13,            0.076618,            0.014521,          1.7711e-05,             0.12474,             0.87263,             0.80831,             0.87722,             0.47085,            0.065798,            0.016433,          1.1651e-05,             0.11757,            0.008645,            0.008645,            0.008645
