               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.01013,            0.037486,            0.043133,             0.78762,             0.08284,             0.11351,            0.022799,           0.0046199,           0.0099378,             0.03104,            0.033284,             0.70042,             4.8e-05,             4.8e-05,            0.095248
                   1,            0.010004,            0.030622,            0.032807,             0.70997,            0.011182,            0.026549,           0.0025386,          0.00061013,           0.0095848,            0.028552,            0.024157,              0.6368,             9.7e-05,             9.7e-05,            0.090397
                   2,           0.0099668,            0.026605,             0.02603,               0.673,           0.0031297,            0.026549,           0.0011924,          0.00023689,           0.0090886,            0.026284,            0.021434,             0.60202,            0.000146,            0.000146,            0.085546
                   3,           0.0097928,            0.024222,            0.021607,             0.62328,           0.0059621,            0.026549,           0.0019127,           0.0003175,           0.0089325,            0.024417,            0.017501,             0.56101,            0.000195,            0.000195,            0.080695
                   4,           0.0097322,            0.022529,            0.017383,               0.596,            0.040963,            0.053097,            0.010196,           0.0019417,           0.0087194,            0.022321,            0.013817,             0.52187,          0.00024399,          0.00024399,            0.075844
                   5,           0.0094059,            0.021316,            0.013893,             0.55385,            0.036033,             0.11504,            0.018508,           0.0041962,           0.0082167,            0.021901,            0.010836,             0.48316,          0.00029298,          0.00029298,            0.070993
                   6,           0.0087227,            0.020689,            0.010563,             0.50324,            0.024072,             0.15929,            0.015078,           0.0029031,           0.0077913,            0.021145,           0.0081461,             0.44305,          0.00034197,          0.00034197,            0.066142
                   7,           0.0085911,            0.020044,           0.0080914,             0.46661,            0.024014,             0.14159,             0.01314,           0.0022312,           0.0077029,            0.020307,           0.0059869,             0.40095,          0.00039095,          0.00039095,            0.061291
                   8,           0.0079949,            0.019419,           0.0056604,             0.41099,            0.060214,             0.28319,            0.035167,           0.0060921,           0.0073454,            0.019731,           0.0038656,             0.35125,          0.00043993,          0.00043993,             0.05644
                   9,           0.0080203,             0.01912,           0.0038877,             0.36192,             0.16686,             0.21978,            0.088608,            0.015505,           0.0072892,            0.018597,           0.0023052,             0.29889,           0.0004889,           0.0004889,            0.051589
