               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,           0.0099496,            0.037111,            0.038924,             0.75344,            0.077479,             0.10619,            0.019638,           0.0034815,           0.0092575,            0.033474,            0.025498,             0.63457,             0.00048,             0.00048,             0.09568
                   1,           0.0096312,            0.028177,            0.022493,             0.63231,            0.035981,            0.088496,            0.014914,           0.0027113,           0.0083877,            0.026068,            0.013182,             0.52558,             0.00097,             0.00097,             0.09127
                   2,           0.0091643,            0.022934,            0.010056,             0.50509,            0.041684,             0.28319,            0.026509,           0.0048382,           0.0082525,            0.020798,           0.0029002,             0.36152,             0.00146,             0.00146,             0.08686
                   3,           0.0080718,            0.019615,           0.0024995,             0.31883,              0.1842,             0.47754,             0.17427,            0.028282,           0.0080076,            0.016704,          0.00037031,             0.20386,             0.00195,             0.00195,             0.08245
                   4,           0.0079512,            0.015287,          0.00058902,             0.21424,             0.26845,             0.61053,             0.22611,            0.045679,           0.0074181,            0.013383,          0.00013038,             0.17237,           0.0024399,           0.0024399,             0.07804
                   5,           0.0074936,             0.01405,           0.0002476,             0.19001,             0.22534,             0.42478,             0.16291,            0.031839,           0.0063184,            0.012618,           0.0001515,              0.1602,           0.0029299,           0.0029299,             0.07363
                   6,           0.0067455,            0.013365,          0.00020025,             0.18065,             0.22048,             0.58407,             0.17602,             0.04394,           0.0062261,              0.0118,          0.00011118,             0.15898,           0.0034198,           0.0034198,             0.06922
                   7,           0.0070029,            0.011994,          0.00016591,             0.18246,               0.632,              0.6991,             0.63229,             0.17915,           0.0061062,            0.011778,          0.00012783,             0.15673,           0.0039096,           0.0039096,             0.06481
                   8,           0.0068354,            0.010817,          0.00014213,             0.17489,             0.22238,             0.34419,             0.14793,            0.031204,           0.0071901,           0.0094371,          0.00010921,             0.15455,           0.0043994,           0.0043994,            0.060399
                   9,           0.0076793,           0.0092947,            0.000133,             0.17292,             0.42257,             0.65487,             0.40691,            0.080905,           0.0068939,           0.0085064,          8.5101e-05,             0.15177,           0.0048892,           0.0048892,            0.055989
                  10,            0.008283,           0.0081521,           0.0001153,             0.17143,             0.73344,             0.60874,             0.63757,             0.23823,           0.0083761,           0.0067758,          7.6334e-05,              0.1506,           0.0053789,           0.0053789,            0.051579
                  11,           0.0087332,           0.0077376,          0.00010635,              0.1741,             0.36223,             0.55752,             0.37777,             0.10206,           0.0076012,           0.0086968,          6.0129e-05,             0.14797,           0.0058686,           0.0058686,            0.047169
                  12,           0.0079295,           0.0079459,          8.1895e-05,              0.1629,             0.65714,             0.42405,             0.52343,             0.13792,           0.0081088,            0.006743,          7.5231e-05,             0.14506,           0.0063582,           0.0063582,            0.042758
                  13,           0.0086446,           0.0074463,          7.3979e-05,             0.15753,             0.32384,             0.51327,             0.33092,            0.084728,           0.0083913,           0.0073819,          7.0909e-05,             0.13753,           0.0068477,           0.0068477,            0.038348
                  14,           0.0088873,           0.0081381,          9.1717e-05,             0.16223,             0.18316,             0.36283,             0.14452,            0.028077,           0.0081967,           0.0091656,           1.226e-05,             0.15571,           0.0073372,           0.0073372,            0.033937
                  15,           0.0086999,            0.008242,          9.4198e-05,             0.16249,              0.2435,             0.43363,             0.19986,            0.041179,           0.0086848,            0.006965,          4.3348e-05,             0.14115,           0.0078265,           0.0078265,            0.029527
                  16,            0.008582,           0.0078662,          0.00010015,             0.15382,             0.25711,             0.45133,             0.20072,             0.04497,           0.0079465,           0.0092992,          2.0996e-05,             0.12818,           0.0083158,           0.0083158,            0.025116
                  17,           0.0080927,           0.0083277,          6.5182e-05,             0.14419,             0.24237,             0.28319,             0.14838,            0.041586,           0.0083315,            0.006617,          2.4667e-05,             0.12094,            0.008805,            0.008805,            0.020705
                  18,           0.0089493,           0.0071402,          5.6288e-05,             0.14067,             0.23674,             0.56637,              0.1945,            0.043011,            0.008775,           0.0066864,           3.344e-05,              0.1137,           0.0092941,           0.0092941,            0.016294
                  19,           0.0093961,           0.0084077,          5.0308e-05,             0.13602,             0.45031,             0.68873,             0.39722,              0.1119,           0.0092931,            0.010482,           2.968e-05,             0.10628,            0.009783,            0.009783,            0.011883
                  20,           0.0092791,             0.01238,          5.8608e-05,             0.13709,             0.15266,             0.48673,             0.12833,            0.033298,           0.0091224,            0.014896,          2.4336e-05,             0.11562,           0.0099921,           0.0099921,           0.0099921
                  21,           0.0089706,            0.009181,          5.0416e-05,             0.12887,             0.24497,             0.34455,             0.19353,            0.055072,           0.0087638,           0.0068128,           2.219e-05,             0.10916,           0.0099921,           0.0099921,           0.0099921
                  22,           0.0095061,           0.0070287,          4.3095e-05,              0.1298,             0.37825,             0.49558,             0.38194,             0.10701,           0.0089178,           0.0066537,          9.6052e-05,             0.11265,           0.0099913,           0.0099913,           0.0099913
                  23,           0.0090004,           0.0073405,          4.2246e-05,             0.13578,             0.41441,             0.46018,              0.3199,            0.075272,           0.0085524,           0.0078753,          0.00013595,             0.13939,           0.0099905,           0.0099905,           0.0099905
                  24,           0.0088431,           0.0081613,          8.9753e-05,             0.14709,             0.11897,             0.44248,             0.10389,            0.024934,           0.0086201,            0.020822,           2.108e-05,             0.11508,           0.0099896,           0.0099896,           0.0099896
                  25,           0.0091251,           0.0080434,          7.1581e-05,             0.13427,             0.26911,             0.53097,             0.23659,            0.050446,           0.0082299,            0.010763,          1.8483e-05,             0.10542,           0.0099886,           0.0099886,           0.0099886
                  26,             0.00906,           0.0069095,          5.5705e-05,             0.12059,             0.28814,             0.49558,             0.28813,            0.061021,           0.0090445,            0.006306,          2.1439e-05,             0.10147,           0.0099877,           0.0099877,           0.0099877
                  27,           0.0087438,           0.0062676,          3.3648e-05,              0.1141,             0.33548,             0.39823,              0.3071,            0.081837,             0.00904,           0.0066541,          1.4965e-05,            0.097238,           0.0099867,           0.0099867,           0.0099867
                  28,           0.0093419,           0.0052864,          2.2963e-05,             0.10514,             0.43177,             0.38053,             0.32505,            0.089634,           0.0094013,           0.0046549,          1.1229e-05,            0.089044,           0.0099856,           0.0099856,           0.0099856
                  29,           0.0094231,           0.0045742,          1.4904e-05,             0.10509,             0.29374,             0.46903,             0.25479,            0.069685,           0.0091856,           0.0044392,          7.2059e-06,            0.087891,           0.0099845,           0.0099845,           0.0099845
                  30,           0.0092791,           0.0050127,          1.5733e-05,             0.10273,             0.28933,             0.48673,             0.25115,            0.063392,           0.0095599,           0.0046505,          5.6584e-06,            0.094043,           0.0099834,           0.0099834,           0.0099834
                  31,           0.0096658,            0.005106,          1.7642e-05,             0.10774,             0.19613,             0.64602,              0.1766,            0.044736,           0.0090605,           0.0050474,          3.6344e-06,            0.086518,           0.0099822,           0.0099822,           0.0099822
                  32,           0.0092898,           0.0050129,          2.3455e-05,             0.10149,              0.2105,             0.66372,             0.20184,            0.068051,           0.0090377,           0.0043247,          3.4365e-06,             0.11298,            0.009981,            0.009981,            0.009981
                  33,            0.009112,           0.0049371,          7.1722e-06,            0.099102,             0.24993,             0.51307,             0.20995,            0.060128,           0.0090313,            0.005472,          4.6414e-06,            0.081174,           0.0099798,           0.0099798,           0.0099798
                  34,           0.0096218,           0.0052282,          1.7868e-05,            0.099426,             0.35784,             0.51287,             0.34344,            0.099778,           0.0091091,           0.0055499,           1.986e-06,            0.080132,           0.0099785,           0.0099785,           0.0099785
                  35,           0.0099607,           0.0048699,          9.6182e-06,            0.091527,                0.51,             0.44248,             0.35317,             0.10725,            0.009419,           0.0050017,          1.7949e-06,            0.078325,           0.0099772,           0.0099772,           0.0099772
                  36,           0.0097458,           0.0049516,          1.2232e-05,            0.089342,             0.14455,             0.64598,             0.13979,             0.02973,           0.0099035,           0.0040473,          2.0798e-06,            0.076165,           0.0099758,           0.0099758,           0.0099758
                  37,            0.010385,           0.0043148,          5.1049e-06,            0.085912,             0.13922,              0.6441,             0.13707,            0.030971,           0.0096645,           0.0042777,          1.8355e-06,            0.077383,           0.0099744,           0.0099744,           0.0099744
                  38,            0.010239,           0.0046327,           8.218e-06,            0.089395,             0.20253,             0.44248,             0.17426,            0.037874,           0.0099686,           0.0043287,          1.8645e-06,            0.078568,            0.009973,            0.009973,            0.009973
                  39,             0.01009,           0.0048979,           5.041e-06,            0.085343,             0.38895,             0.42478,             0.29481,            0.061303,           0.0097157,            0.004603,          1.5934e-06,            0.079093,           0.0099715,           0.0099715,           0.0099715
                  40,           0.0098145,            0.004872,          8.0736e-06,            0.086814,             0.34701,             0.58407,             0.37069,            0.082056,           0.0093511,           0.0046241,          2.7586e-06,            0.077189,             0.00997,             0.00997,             0.00997
                  41,           0.0096582,           0.0051355,          1.5958e-05,            0.084091,             0.45208,             0.46018,             0.35279,            0.087338,           0.0090271,           0.0049984,          4.6368e-06,             0.07032,           0.0099685,           0.0099685,           0.0099685
                  42,           0.0099114,            0.005155,          6.1034e-06,            0.083757,             0.26263,             0.40708,             0.29488,            0.064293,           0.0094843,           0.0045533,          3.1017e-06,            0.073621,           0.0099669,           0.0099669,           0.0099669
                  43,           0.0095317,           0.0049028,          5.1493e-06,            0.076133,             0.24756,             0.50371,             0.23827,            0.063554,           0.0091112,           0.0048365,          2.2958e-06,              0.0664,           0.0099652,           0.0099652,           0.0099652
                  44,           0.0096393,           0.0050757,          5.1854e-06,            0.075654,             0.42197,             0.40708,             0.34808,            0.088335,           0.0089466,           0.0050407,          2.0253e-06,            0.062211,           0.0099636,           0.0099636,           0.0099636
                  45,           0.0096434,           0.0050837,          4.1448e-06,             0.07743,             0.26944,             0.51242,             0.21399,            0.045589,           0.0096966,           0.0038727,            1.57e-06,            0.066824,           0.0099618,           0.0099618,           0.0099618
                  46,            0.010151,           0.0043581,          5.9107e-06,            0.081815,             0.19529,             0.48673,             0.18044,            0.044298,           0.0097354,           0.0042302,          1.0062e-06,             0.07067,           0.0099601,           0.0099601,           0.0099601
                  47,            0.010042,           0.0041709,          3.6737e-06,            0.076248,             0.25045,             0.54867,             0.24055,            0.054598,           0.0096061,           0.0042636,          1.0746e-06,            0.065891,           0.0099583,           0.0099583,           0.0099583
