               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.20066,            0.026699,            0.025554,             0.54023,            0.093151,            0.078522,            0.056386,            0.015408,             0.16356,            0.033484,            0.012354,             0.33787,            0.000128,            0.000128,            0.008848
                   1,             0.15391,            0.028118,           0.0049774,             0.24843,             0.26383,             0.32102,             0.14297,            0.028184,             0.13174,            0.033923,           0.0013318,             0.20245,          0.00025699,          0.00025699,            0.007687
                   2,             0.12109,            0.026491,          0.00096822,             0.19141,             0.31625,             0.38337,             0.23854,            0.056542,             0.09883,             0.03116,          0.00042516,             0.18818,          0.00038596,          0.00038596,            0.006526
                   3,             0.10316,            0.023912,          0.00040886,             0.18611,             0.51972,             0.44804,             0.38242,             0.11694,            0.089945,            0.023813,          0.00028214,             0.18655,          0.00051487,          0.00051487,           0.0053649
                   4,            0.097293,            0.019409,          0.00028184,             0.18531,             0.61941,             0.54503,             0.49691,              0.1533,            0.086297,            0.021478,          0.00019015,             0.18544,          0.00064372,          0.00064372,           0.0042037
                   5,            0.088629,            0.017439,          0.00019404,             0.18514,             0.53881,              0.5127,             0.41701,             0.14868,            0.073133,            0.018381,          0.00013734,             0.18526,          0.00077247,          0.00077247,           0.0030425
                   6,            0.082519,            0.016532,          0.00015247,             0.18305,             0.50364,             0.47344,             0.39757,             0.13641,            0.068456,            0.016949,          0.00011665,             0.18425,          0.00090111,          0.00090111,           0.0018811
                   7,             0.08342,            0.015023,          0.00013774,             0.18276,             0.46269,             0.36028,             0.33501,             0.12269,             0.07165,            0.017544,           0.0001052,             0.18309,          0.00099866,          0.00099866,          0.00099866
                   8,            0.088765,             0.01519,          0.00014129,             0.18164,             0.57427,              0.3649,             0.39722,             0.13246,            0.069169,            0.017623,            9.84e-05,             0.18296,          0.00099866,          0.00099866,          0.00099866
                   9,            0.087042,            0.015261,          0.00013429,             0.18098,             0.50367,             0.61663,             0.49867,             0.17517,            0.070452,            0.016308,          9.1749e-05,             0.18112,          0.00099825,          0.00099825,          0.00099825
                  10,            0.075721,            0.013746,          0.00010916,             0.17855,             0.43993,             0.67667,             0.53335,             0.21386,            0.061653,            0.015477,          8.6054e-05,             0.17651,          0.00099778,          0.00099778,          0.00099778
                  11,            0.068943,            0.013237,          9.8356e-05,             0.17543,             0.48393,              0.7688,              0.6544,             0.24174,             0.05676,            0.015756,          8.8205e-05,             0.17388,          0.00099726,          0.00099726,          0.00099726
                  12,            0.066398,            0.013094,          8.5549e-05,             0.17193,             0.56972,             0.79908,             0.73408,             0.31603,            0.053319,            0.014771,          7.0873e-05,             0.17155,          0.00099669,          0.00099669,          0.00099669
                  13,            0.061393,            0.012585,           6.819e-05,             0.16771,             0.64822,             0.81755,             0.80161,             0.36205,            0.053206,            0.015152,          7.1479e-05,             0.16925,          0.00099606,          0.00099606,          0.00099606
                  14,            0.061797,            0.013259,          6.0138e-05,              0.1655,             0.73059,             0.81524,             0.84156,             0.36535,            0.051214,            0.013972,          5.1805e-05,             0.16635,          0.00099537,          0.00099537,          0.00099537
                  15,            0.058461,            0.011819,          5.1919e-05,             0.16314,             0.78531,              0.8701,             0.89509,             0.43135,            0.050236,            0.013624,          4.0096e-05,             0.16367,          0.00099464,          0.00099464,          0.00099464
                  16,              0.0585,            0.012201,          4.3891e-05,             0.16087,             0.84026,             0.83825,             0.90419,             0.42534,            0.048702,            0.013787,          3.8259e-05,             0.15811,          0.00099384,          0.00099384,          0.00099384
                  17,            0.057052,            0.011675,          3.8119e-05,             0.15526,             0.83979,             0.84988,             0.92349,             0.51989,            0.045531,            0.013439,          3.6189e-05,             0.15573,            0.000993,            0.000993,            0.000993
                  18,            0.055109,            0.011599,           3.396e-05,             0.15311,             0.78828,             0.87991,              0.9082,              0.4987,            0.045251,            0.013633,          2.8554e-05,             0.15191,           0.0009921,           0.0009921,           0.0009921
                  19,            0.054733,             0.01084,          3.2415e-05,             0.15031,             0.87312,              0.8291,              0.9224,             0.50317,            0.046039,            0.013247,           2.714e-05,             0.14866,          0.00099114,          0.00099114,          0.00099114
                  20,            0.053618,            0.010936,          2.6441e-05,             0.14546,             0.81604,             0.89127,             0.92453,             0.55405,            0.046891,             0.01304,          2.2539e-05,             0.14561,          0.00099014,          0.00099014,          0.00099014
                  21,             0.05793,             0.01152,          2.3847e-05,             0.14341,             0.86898,             0.91906,             0.94652,             0.59925,            0.047506,             0.01273,          2.0721e-05,             0.14277,          0.00098907,          0.00098907,          0.00098907
