               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,           0.0066101,            0.043326,            0.030323,             0.54577,           0.0028758,             0.19231,           0.0017172,          0.00032812,           0.0065217,            0.032383,            0.025949,             0.50332,             0.00157,             0.00157,             0.08587
                   1,           0.0062131,            0.029414,            0.020612,             0.45256,              0.0113,             0.28205,             0.00732,           0.0021087,           0.0067289,            0.021503,            0.014408,             0.43762,           0.0031498,           0.0031498,             0.07165
                   2,           0.0061954,            0.021756,           0.0099518,             0.38378,              0.1748,             0.15385,            0.066267,           0.0093457,           0.0062854,            0.016656,           0.0048359,             0.35674,           0.0047291,           0.0047291,            0.057429
                   3,           0.0055998,            0.019258,           0.0041614,             0.29738,             0.25677,             0.17949,             0.13668,             0.02169,           0.0057327,             0.01477,           0.0013846,              0.2259,           0.0063072,           0.0063072,            0.043207
                   4,           0.0056206,            0.017229,           0.0012644,             0.19476,             0.26467,             0.16667,              0.1246,            0.018972,           0.0059498,            0.014576,          0.00030055,             0.16002,           0.0078838,           0.0078838,            0.028984
                   5,            0.005792,             0.01533,          0.00031794,             0.14824,            0.076732,             0.11538,            0.044034,           0.0073375,           0.0060541,            0.013556,          0.00085414,             0.16556,           0.0094583,           0.0094583,            0.014758
                   6,           0.0058059,            0.015953,          0.00017625,             0.13431,            0.073429,             0.26923,            0.035212,           0.0078479,           0.0072204,            0.016211,          7.4982e-06,             0.16165,           0.0099822,           0.0099822,           0.0099822
                   7,            0.005647,            0.017394,          0.00010018,             0.12456,             0.15066,             0.21795,            0.066863,            0.012589,           0.0056918,            0.013893,          5.1208e-05,             0.12641,           0.0099822,           0.0099822,           0.0099822
                   8,           0.0052528,            0.016059,          0.00011285,             0.12802,             0.25257,             0.28205,             0.11621,            0.022266,           0.0055454,            0.013091,          5.1758e-05,              0.1278,           0.0099758,           0.0099758,           0.0099758
                   9,            0.004885,            0.015798,          0.00010387,             0.12429,             0.18052,             0.26923,             0.08401,            0.018233,           0.0049229,            0.014699,          8.8613e-05,             0.12829,           0.0099685,           0.0099685,           0.0099685
                  10,           0.0046927,            0.015235,           0.0001097,             0.12765,             0.21083,             0.29487,            0.098778,            0.024108,           0.0046913,            0.014067,          8.1329e-05,             0.13004,           0.0099601,           0.0099601,           0.0099601
                  11,           0.0043971,            0.015004,          0.00010987,             0.12555,             0.41717,             0.42308,             0.26398,            0.053187,           0.0043708,            0.012973,          9.2811e-05,             0.12999,           0.0099508,           0.0099508,           0.0099508
                  12,           0.0041799,            0.013771,           0.0001095,             0.12279,             0.48806,             0.53846,             0.35543,            0.091006,           0.0041547,            0.011035,          0.00011081,             0.12799,           0.0099404,           0.0099404,           0.0099404
                  13,           0.0040785,            0.013115,          0.00011109,             0.12193,             0.53556,             0.47436,             0.40159,            0.088909,           0.0041964,            0.013034,          8.6988e-05,              0.1295,           0.0099291,           0.0099291,           0.0099291
                  14,           0.0040594,            0.013376,          0.00011198,             0.12153,             0.73247,              0.5641,             0.55317,             0.10946,           0.0041397,            0.012926,          7.9294e-05,             0.13043,           0.0099169,           0.0099169,           0.0099169
                  15,           0.0038425,            0.012714,          9.9076e-05,             0.11998,             0.77766,             0.62778,             0.64898,             0.20515,           0.0038908,           0.0099167,           0.0001068,             0.12872,           0.0099037,           0.0099037,           0.0099037
                  16,            0.003806,            0.011318,          0.00010256,             0.12057,             0.59602,             0.39721,             0.33487,            0.084289,            0.003641,           0.0091962,          0.00010721,             0.12751,           0.0098895,           0.0098895,           0.0098895
                  17,           0.0039589,            0.010892,          0.00010591,             0.12349,             0.48275,             0.35897,             0.28029,            0.066208,           0.0036479,           0.0084702,          0.00010146,             0.12655,           0.0098743,           0.0098743,           0.0098743
                  18,           0.0039487,            0.010092,          0.00010084,             0.12101,             0.41808,             0.29487,             0.25034,             0.05313,           0.0036965,           0.0078592,           9.541e-05,             0.12572,           0.0098582,           0.0098582,           0.0098582
                  19,           0.0038396,            0.010183,          9.6944e-05,             0.12093,             0.44891,             0.39686,             0.35346,            0.089056,           0.0035002,           0.0078032,          9.3335e-05,             0.12416,           0.0098412,           0.0098412,           0.0098412
                  20,           0.0038119,           0.0098983,          8.9297e-05,              0.1226,             0.71386,             0.57692,             0.61562,             0.14786,           0.0036163,           0.0078701,          9.3336e-05,             0.12321,           0.0098232,           0.0098232,           0.0098232
                  21,           0.0038674,           0.0098535,          8.6755e-05,             0.12317,             0.69092,             0.60256,             0.55322,             0.14618,             0.00344,            0.007549,          8.2867e-05,              0.1224,           0.0098042,           0.0098042,           0.0098042
                  22,           0.0038282,           0.0094819,          7.6744e-05,             0.12029,               0.803,             0.67938,              0.6785,             0.16861,           0.0034369,           0.0075384,          7.5729e-05,             0.12101,           0.0097843,           0.0097843,           0.0097843
                  23,           0.0036921,           0.0094828,          7.3499e-05,              0.1212,             0.78729,             0.62821,             0.63643,             0.15593,           0.0035591,           0.0079908,          7.4549e-05,             0.11977,           0.0097635,           0.0097635,           0.0097635
                  24,           0.0037128,            0.010312,          7.1242e-05,             0.12121,             0.80617,             0.64103,             0.67979,             0.16989,           0.0036592,             0.01258,          6.3079e-05,             0.11848,           0.0097418,           0.0097418,           0.0097418
                  25,           0.0036187,            0.010881,           6.869e-05,             0.12086,             0.88859,             0.61538,             0.67495,             0.18417,           0.0034685,           0.0082524,           6.756e-05,             0.11718,           0.0097191,           0.0097191,           0.0097191
                  26,           0.0036421,           0.0096476,          6.0905e-05,             0.11992,             0.69009,             0.62806,             0.62709,             0.17539,           0.0033984,           0.0076527,          6.2013e-05,             0.11581,           0.0096955,           0.0096955,           0.0096955
                  27,           0.0036167,           0.0089154,           5.656e-05,             0.12124,             0.79694,             0.70513,             0.72334,              0.2616,           0.0032778,           0.0071779,          5.9692e-05,             0.11444,            0.009671,            0.009671,            0.009671
                  28,           0.0034168,           0.0089571,          5.6721e-05,             0.11778,             0.83767,             0.73077,             0.77008,             0.28414,           0.0032212,           0.0071631,          6.4937e-05,             0.11415,           0.0096456,           0.0096456,           0.0096456
                  29,           0.0034858,           0.0087625,          5.9984e-05,             0.11945,             0.80821,             0.75641,             0.77514,             0.26405,           0.0032564,            0.006992,          5.9945e-05,             0.11375,           0.0096193,           0.0096193,           0.0096193
                  30,           0.0034904,           0.0084693,          5.3256e-05,              0.1187,             0.72345,             0.70513,             0.70742,             0.22412,           0.0033247,           0.0068831,          5.6379e-05,             0.11392,           0.0095921,           0.0095921,           0.0095921
                  31,           0.0034523,           0.0084212,          5.2236e-05,             0.11781,             0.77622,             0.75641,             0.79111,             0.32138,           0.0031936,           0.0068181,          5.1922e-05,             0.11448,            0.009564,            0.009564,            0.009564
                  32,           0.0034571,           0.0088346,          5.0415e-05,             0.11907,             0.74019,             0.73051,             0.70841,             0.22283,           0.0032476,           0.0072745,            4.67e-05,             0.11468,           0.0095351,           0.0095351,           0.0095351
                  33,           0.0034503,           0.0089404,          4.9711e-05,             0.12022,             0.76095,               0.653,             0.67397,             0.22247,           0.0032367,           0.0072681,          4.8486e-05,              0.1152,           0.0095052,           0.0095052,           0.0095052
                  34,           0.0034978,           0.0085336,          5.0524e-05,             0.12388,             0.75661,             0.71795,             0.74721,             0.25383,            0.003183,            0.006604,          4.6856e-05,             0.11538,           0.0094745,           0.0094745,           0.0094745
                  35,           0.0033486,           0.0084113,          4.4889e-05,             0.12014,             0.73972,             0.69231,             0.69531,             0.25996,           0.0031312,           0.0065462,          4.5633e-05,             0.11688,            0.009443,            0.009443,            0.009443
                  36,           0.0034041,           0.0083679,           4.356e-05,             0.12259,             0.67522,             0.66667,              0.6736,             0.21809,            0.003192,           0.0066324,          4.2375e-05,             0.11771,           0.0094106,           0.0094106,           0.0094106
                  37,           0.0033114,           0.0082227,          4.0502e-05,             0.11489,             0.55768,             0.61538,             0.51573,             0.14805,           0.0033298,           0.0064366,           3.789e-05,             0.11802,           0.0093773,           0.0093773,           0.0093773
                  38,           0.0034583,           0.0084322,          4.1864e-05,             0.12343,             0.76241,             0.74359,             0.73021,             0.26978,             0.00314,           0.0065582,          4.4072e-05,             0.11868,           0.0093432,           0.0093432,           0.0093432
                  39,           0.0033617,           0.0082258,          4.3385e-05,             0.11645,             0.75637,             0.75641,             0.70533,             0.25577,           0.0031337,           0.0069367,          4.1112e-05,             0.11956,           0.0093083,           0.0093083,           0.0093083
                  40,           0.0031629,           0.0081816,          3.8771e-05,             0.11504,             0.78449,             0.65337,             0.62971,             0.22585,           0.0030622,           0.0065069,          3.9053e-05,              0.1206,           0.0092726,           0.0092726,           0.0092726
                  41,           0.0031801,           0.0081917,          3.8081e-05,              0.1174,             0.78861,             0.71741,             0.69566,             0.24861,            0.003157,           0.0066489,          3.8598e-05,             0.12197,           0.0092361,           0.0092361,           0.0092361
                  42,           0.0032024,            0.008146,          3.7815e-05,             0.11939,              0.6394,             0.70513,             0.63893,             0.20482,           0.0031121,           0.0065892,          3.6587e-05,             0.12289,           0.0091987,           0.0091987,           0.0091987
                  43,           0.0031564,           0.0079851,          3.6188e-05,             0.12025,             0.75662,             0.71795,             0.71335,             0.24608,           0.0030482,            0.006554,          3.7161e-05,               0.124,           0.0091606,           0.0091606,           0.0091606
                  44,           0.0031023,           0.0079816,          3.6629e-05,             0.11877,              0.7596,             0.73077,             0.70144,             0.25646,           0.0030689,           0.0066146,          3.7402e-05,             0.12421,           0.0091217,           0.0091217,           0.0091217
                  45,           0.0033505,            0.008131,          3.6207e-05,             0.12136,             0.74959,             0.73077,              0.6651,              0.2677,           0.0031219,           0.0069399,          3.5945e-05,             0.12476,           0.0090821,           0.0090821,           0.0090821
                  46,           0.0031634,           0.0080249,          3.5675e-05,              0.1197,             0.67992,             0.65385,             0.57111,             0.19643,           0.0029332,           0.0064733,          3.2162e-05,             0.12466,           0.0090416,           0.0090416,           0.0090416
                  47,           0.0029941,           0.0078949,          3.2146e-05,             0.11787,             0.62939,             0.65319,             0.53155,              0.1815,           0.0029109,            0.006433,          3.2815e-05,             0.12452,           0.0090004,           0.0090004,           0.0090004
                  48,           0.0030892,           0.0081539,            3.32e-05,             0.12078,             0.81915,             0.75641,             0.73573,             0.28505,           0.0030025,           0.0066158,          3.2148e-05,              0.1237,           0.0089585,           0.0089585,           0.0089585
                  49,           0.0031641,           0.0080655,          3.2166e-05,             0.11861,             0.79726,             0.75641,             0.73182,             0.25266,           0.0030671,           0.0065955,          3.2635e-05,             0.12281,           0.0089159,           0.0089159,           0.0089159
                  50,           0.0030799,           0.0081766,          3.1076e-05,             0.11893,              0.7534,             0.70503,             0.70868,             0.27892,           0.0029047,           0.0067883,          3.1095e-05,             0.12187,           0.0088725,           0.0088725,           0.0088725
                  51,           0.0029458,           0.0081648,           3.126e-05,             0.11763,             0.71795,             0.71794,             0.66244,             0.25909,           0.0028765,           0.0064535,          2.9609e-05,             0.12077,           0.0088284,           0.0088284,           0.0088284
                  52,           0.0029983,           0.0079004,          2.9132e-05,             0.11861,             0.72368,              0.7051,              0.6391,             0.26158,           0.0029484,           0.0067054,          2.8752e-05,             0.12055,           0.0087837,           0.0087837,           0.0087837
                  53,            0.003005,           0.0080609,           2.827e-05,             0.12149,             0.78202,             0.78205,             0.74328,             0.30958,            0.002947,           0.0065316,          2.8098e-05,             0.11965,           0.0087382,           0.0087382,           0.0087382
                  54,           0.0031322,           0.0079538,          2.8461e-05,             0.11601,              0.7156,             0.74359,             0.62851,              0.2486,           0.0030174,           0.0068769,           3.184e-05,             0.12017,           0.0086921,           0.0086921,           0.0086921
                  55,           0.0028219,           0.0079028,          2.9237e-05,             0.11502,             0.71795,             0.71795,             0.66092,             0.27364,           0.0030195,           0.0063743,           2.994e-05,             0.12056,           0.0086452,           0.0086452,           0.0086452
                  56,           0.0029871,           0.0077407,          2.7008e-05,             0.11591,             0.72543,             0.78205,             0.67978,             0.32938,           0.0031463,           0.0065032,          2.6164e-05,             0.11977,           0.0085978,           0.0085978,           0.0085978
                  57,           0.0029988,           0.0078688,          2.6012e-05,             0.11823,             0.72151,             0.73074,             0.69647,             0.27137,           0.0029968,           0.0066119,          2.6985e-05,             0.11992,           0.0085497,           0.0085497,           0.0085497
                  58,           0.0031785,           0.0084861,          2.8315e-05,             0.11971,             0.62994,             0.58974,             0.55915,              0.1985,           0.0031818,           0.0065845,          2.7462e-05,             0.11934,            0.008501,            0.008501,            0.008501
                  59,           0.0029588,            0.008098,          2.6844e-05,             0.11761,             0.81267,             0.78205,             0.73701,             0.30109,            0.003046,           0.0065627,          2.4363e-05,              0.1189,           0.0084516,           0.0084516,           0.0084516
                  60,           0.0030291,           0.0079602,          2.5791e-05,             0.12089,              0.7041,             0.64103,              0.5998,             0.25289,           0.0029554,           0.0066299,          2.6342e-05,             0.11815,           0.0084017,           0.0084017,           0.0084017
                  61,           0.0029165,           0.0079668,          2.8109e-05,             0.11774,              0.6497,             0.55128,             0.52924,             0.18108,           0.0030057,           0.0065772,          2.5723e-05,             0.11794,           0.0083511,           0.0083511,           0.0083511
                  62,           0.0028901,           0.0076823,           2.408e-05,              0.1123,             0.71791,              0.7178,             0.66287,             0.23532,           0.0029591,           0.0065691,          2.5769e-05,             0.11754,              0.0083,              0.0083,              0.0083
                  63,           0.0028644,           0.0078637,          2.5807e-05,             0.11867,             0.79948,              0.5641,             0.59604,              0.2006,           0.0030656,           0.0065746,          2.3424e-05,             0.11726,           0.0082483,           0.0082483,           0.0082483
                  64,           0.0027994,           0.0078212,           2.418e-05,             0.11286,             0.66168,             0.57692,             0.57142,             0.21817,           0.0029904,           0.0064547,          2.3955e-05,             0.11759,           0.0081961,           0.0081961,           0.0081961
                  65,           0.0028007,           0.0076841,           2.397e-05,             0.11187,             0.67556,             0.61538,             0.56431,             0.21005,            0.002986,           0.0064785,           2.376e-05,             0.11737,           0.0081433,           0.0081433,           0.0081433
                  66,           0.0028198,           0.0078066,          2.4652e-05,             0.11515,             0.57674,             0.57692,             0.50808,             0.21738,           0.0030232,           0.0066485,          2.3606e-05,             0.11727,             0.00809,             0.00809,             0.00809
                  67,           0.0028508,           0.0078443,          2.4477e-05,             0.11662,             0.68414,             0.66667,             0.63096,             0.22488,           0.0029751,           0.0065471,          2.4042e-05,             0.11828,           0.0080362,           0.0080362,           0.0080362
                  68,           0.0029546,           0.0078561,          2.2772e-05,             0.11647,             0.84926,             0.79487,             0.83212,              0.3676,           0.0030871,           0.0066489,          2.0885e-05,             0.11714,           0.0079818,           0.0079818,           0.0079818
                  69,           0.0033006,           0.0079643,          2.4193e-05,             0.11744,             0.80246,             0.73077,             0.72003,             0.24801,           0.0029599,           0.0066507,          2.7367e-05,             0.11705,            0.007927,            0.007927,            0.007927
                  70,           0.0029277,           0.0079327,          2.3857e-05,             0.11715,             0.64091,             0.64103,             0.60756,             0.19547,           0.0029226,           0.0065574,           1.913e-05,             0.11612,           0.0078717,           0.0078717,           0.0078717
                  71,           0.0031426,           0.0080971,          2.0427e-05,             0.11548,             0.47567,             0.62807,             0.47299,             0.17183,           0.0032045,           0.0065574,          2.1328e-05,             0.11587,            0.007816,            0.007816,            0.007816
                  72,           0.0029884,           0.0077707,            3.73e-05,             0.11848,             0.82188,             0.76923,             0.80277,             0.29609,           0.0029765,           0.0065612,          2.1061e-05,             0.11603,           0.0077598,           0.0077598,           0.0077598
                  73,           0.0029066,           0.0079628,          2.2537e-05,             0.11469,             0.76052,             0.69216,             0.67082,             0.23034,           0.0029339,           0.0064788,          2.1133e-05,             0.11631,           0.0077031,           0.0077031,           0.0077031
                  74,           0.0028231,           0.0076887,          2.0211e-05,             0.11086,             0.47348,             0.57692,              0.4931,             0.17526,           0.0029331,           0.0064235,           2.129e-05,             0.11781,           0.0076461,           0.0076461,           0.0076461
                  75,           0.0027967,           0.0076976,          1.9333e-05,             0.11265,             0.62846,             0.43375,               0.512,             0.14491,           0.0029601,           0.0064972,          1.8208e-05,             0.11674,           0.0075886,           0.0075886,           0.0075886
