               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.15696,              0.0292,           0.0035346,             0.22779,             0.10049,              0.1455,            0.043303,           0.0078505,             0.14377,            0.029947,          0.00018397,             0.18251,             0.00128,             0.00128,             0.08848
                   1,             0.11879,            0.026239,          0.00018555,             0.18668,             0.16354,              0.2679,            0.096009,            0.016115,             0.13341,            0.032192,          7.6617e-05,             0.18085,           0.0025694,           0.0025694,            0.076869
                   2,             0.11115,            0.022862,          0.00011454,             0.18513,             0.27401,             0.38337,             0.15912,            0.033039,             0.12601,            0.031037,          6.4072e-05,               0.178,           0.0038562,           0.0038562,            0.065256
                   3,             0.11078,            0.022299,          9.4339e-05,             0.18184,             0.12224,             0.08545,            0.035692,            0.008226,             0.20048,            0.027314,           0.0032457,              2.3312,           0.0051386,           0.0051386,            0.053639
                   4,             0.11711,            0.022764,          8.2528e-05,             0.17511,             0.22521,             0.14781,            0.083845,            0.019399,             0.13177,            0.038428,           0.0045405,             0.25508,           0.0064146,           0.0064146,            0.042015
                   5,             0.10822,            0.022295,          6.2754e-05,             0.16983,             0.40764,             0.30023,             0.25358,            0.063471,             0.11108,            0.028769,          5.4167e-05,             0.16518,           0.0076824,           0.0076824,            0.030382
                   6,             0.10242,            0.020498,          5.0935e-05,             0.16258,             0.49325,             0.34411,             0.32274,            0.091236,            0.094155,             0.02697,           4.422e-05,             0.15699,           0.0089401,           0.0089401,             0.01874
                   7,              0.1078,            0.020062,          4.6704e-05,             0.15925,             0.47748,             0.40647,              0.4058,             0.12622,             0.10936,             0.03186,          3.7056e-05,             0.16715,           0.0098796,           0.0098796,           0.0098796
                   8,             0.10055,               0.022,          4.7607e-05,             0.15525,             0.51541,             0.34411,             0.35095,            0.090093,            0.091906,             0.02473,          4.7864e-05,             0.15311,           0.0098796,           0.0098796,           0.0098796
                   9,            0.097522,            0.020961,          4.6308e-05,             0.15163,             0.52307,             0.48268,             0.47986,             0.17965,            0.082731,            0.026096,          3.8481e-05,             0.14311,           0.0098429,           0.0098429,           0.0098429
                  10,            0.087428,            0.019553,          3.7399e-05,             0.14337,             0.65895,              0.6247,             0.67132,             0.23518,            0.087733,             0.02157,          2.7054e-05,             0.14098,           0.0098015,           0.0098015,           0.0098015
                  11,            0.088163,            0.018946,           3.191e-05,             0.13705,             0.57227,             0.64434,             0.63728,             0.25467,            0.078402,            0.023823,          2.6875e-05,             0.12922,           0.0097553,           0.0097553,           0.0097553
                  12,            0.089936,            0.018085,          3.3098e-05,             0.13549,             0.70222,             0.56813,             0.64178,             0.24346,            0.088296,             0.02156,          2.9084e-05,             0.12514,           0.0097044,           0.0097044,           0.0097044
                  13,            0.090717,            0.018403,          3.2192e-05,             0.13231,             0.73913,             0.62587,             0.71137,             0.33837,            0.074606,            0.021697,          2.8462e-05,             0.12987,           0.0096489,           0.0096489,           0.0096489
                  14,            0.080344,            0.018689,          2.8365e-05,             0.12766,             0.83703,             0.61894,             0.74203,               0.335,            0.071417,             0.02157,          2.2664e-05,             0.12104,           0.0095888,           0.0095888,           0.0095888
                  15,             0.07839,            0.017578,          2.4401e-05,             0.12251,             0.71919,             0.78753,             0.80639,             0.37316,            0.071789,            0.019551,          2.0643e-05,              0.1146,           0.0095242,           0.0095242,           0.0095242
                  16,            0.080807,             0.01688,          2.3382e-05,             0.12036,             0.80603,              0.6582,             0.74141,             0.27636,            0.080972,            0.020168,          2.0117e-05,             0.11393,           0.0094551,           0.0094551,           0.0094551
                  17,            0.084945,            0.017192,          2.3083e-05,             0.11865,             0.64226,             0.75461,             0.74843,             0.39322,            0.067664,            0.019767,          1.8914e-05,             0.11071,           0.0093816,           0.0093816,           0.0093816
                  18,            0.080937,            0.016907,          2.1258e-05,             0.11584,             0.83453,             0.74596,              0.8214,             0.39916,            0.070932,            0.020314,          1.9174e-05,             0.10879,           0.0093038,           0.0093038,           0.0093038
                  19,            0.079025,            0.016091,          2.0805e-05,             0.11191,             0.79412,             0.84758,             0.87268,             0.43307,             0.07028,            0.017598,          1.8531e-05,              0.1067,           0.0092217,           0.0092217,           0.0092217
                  20,            0.078869,            0.016089,          2.3702e-05,             0.11165,             0.85887,             0.77304,             0.87502,             0.46421,            0.066521,            0.017158,          1.8333e-05,             0.10717,           0.0091355,           0.0091355,           0.0091355
                  21,            0.078984,            0.016314,          2.3413e-05,             0.11012,             0.77982,             0.85885,             0.86141,             0.45113,            0.069789,            0.017349,          1.8691e-05,             0.10514,           0.0090452,           0.0090452,           0.0090452
                  22,            0.077808,            0.015613,          2.2537e-05,             0.10924,             0.86836,             0.81062,             0.89487,             0.51511,              0.0638,            0.016393,           1.811e-05,             0.10363,           0.0089509,           0.0089509,           0.0089509
                  23,            0.073368,            0.014966,          2.2321e-05,             0.10581,             0.87449,               0.806,             0.88782,             0.48941,             0.06254,            0.018893,          1.8986e-05,             0.10276,           0.0088527,           0.0088527,           0.0088527
                  24,            0.075015,            0.015421,          2.1811e-05,             0.10546,             0.90432,             0.83141,             0.92344,             0.51286,            0.065751,            0.016959,          1.6573e-05,             0.10281,           0.0087507,           0.0087507,           0.0087507
                  25,            0.075418,            0.015328,           2.067e-05,             0.10456,             0.90249,             0.83366,             0.89536,             0.48809,            0.064924,            0.020552,           1.448e-05,            0.097475,            0.008645,            0.008645,            0.008645
                  26,            0.075796,            0.014575,          1.8803e-05,             0.10241,              0.9284,             0.87067,             0.92738,             0.46576,              0.0642,            0.017328,          1.6751e-05,            0.098719,           0.0085357,           0.0085357,           0.0085357
                  27,            0.072116,            0.015091,           2.143e-05,             0.10279,             0.90132,             0.84988,             0.92201,             0.52436,            0.062635,            0.019055,           1.534e-05,            0.097258,           0.0084229,           0.0084229,           0.0084229
                  28,            0.068536,            0.014415,          1.8481e-05,             0.10171,             0.83752,             0.91663,             0.93329,             0.56147,            0.057103,             0.01549,          1.5307e-05,            0.095068,           0.0083067,           0.0083067,           0.0083067
                  29,            0.067453,            0.014157,            1.72e-05,            0.098726,             0.91061,             0.87298,             0.93152,             0.55364,            0.056588,            0.015748,          1.3548e-05,            0.097985,           0.0081873,           0.0081873,           0.0081873
                  30,            0.069059,            0.014064,          1.5873e-05,            0.098646,             0.85838,             0.90989,              0.9382,             0.57574,            0.059367,            0.014891,          1.2367e-05,            0.093817,           0.0080647,           0.0080647,           0.0080647
                  31,            0.069579,            0.013538,          1.7413e-05,            0.099643,             0.91714,             0.87298,             0.92982,              0.5507,            0.058422,            0.016265,          1.3259e-05,            0.091895,           0.0079391,           0.0079391,           0.0079391
                  32,            0.070419,            0.013609,          1.7804e-05,            0.097655,             0.91081,             0.89838,             0.93901,             0.51627,            0.063088,            0.015736,          1.4628e-05,            0.091705,           0.0078106,           0.0078106,           0.0078106
                  33,            0.069847,            0.014133,          1.9726e-05,            0.097665,             0.79875,             0.91686,              0.9019,             0.54934,            0.058012,            0.016482,          1.5837e-05,             0.09149,           0.0076794,           0.0076794,           0.0076794
                  34,            0.066054,            0.014871,          1.8756e-05,            0.096358,             0.95016,             0.88222,             0.95502,             0.58885,            0.057731,            0.015287,          1.4564e-05,            0.090287,           0.0075455,           0.0075455,           0.0075455
                  35,            0.066895,            0.014029,          1.8336e-05,            0.096408,             0.84369,              0.8726,             0.91065,             0.59055,            0.059266,            0.015244,          1.4079e-05,            0.091362,            0.007409,            0.007409,            0.007409
                  36,            0.064529,            0.012617,          1.5993e-05,            0.093439,             0.83778,             0.89607,             0.92578,             0.56938,            0.055981,            0.015728,          1.5314e-05,            0.089967,           0.0072702,           0.0072702,           0.0072702
                  37,            0.065755,            0.013299,          1.5494e-05,            0.094025,             0.90403,             0.91455,             0.95025,             0.60396,            0.053692,            0.015134,          1.0364e-05,            0.090272,           0.0071292,           0.0071292,           0.0071292
                  38,            0.064617,            0.013699,          1.5749e-05,            0.091535,             0.87779,             0.89573,             0.92909,             0.58527,            0.052903,            0.015967,          1.1757e-05,            0.087588,            0.006986,            0.006986,            0.006986
                  39,            0.069533,            0.013662,          1.4872e-05,            0.092166,              0.9289,             0.87503,             0.93603,             0.56358,            0.061461,             0.01489,          1.3664e-05,             0.08875,           0.0068409,           0.0068409,           0.0068409
                  40,            0.070831,            0.013487,           1.632e-05,            0.092474,             0.93229,             0.82674,             0.91986,             0.52393,            0.062263,            0.017075,          1.2816e-05,            0.087063,            0.006694,            0.006694,            0.006694
                  41,            0.072987,            0.013667,          1.6639e-05,            0.093403,             0.90927,             0.92841,             0.95289,              0.6118,            0.056361,            0.015305,          1.3165e-05,            0.089171,           0.0065454,           0.0065454,           0.0065454
                  42,            0.066463,            0.013367,          1.7848e-05,            0.092122,             0.91154,             0.88222,             0.93918,             0.58598,            0.055211,            0.015971,          1.4184e-05,            0.089584,           0.0063953,           0.0063953,           0.0063953
