               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1645,            0.027451,           0.0037694,             0.23071,             0.11712,            0.080831,            0.057011,            0.012358,             0.14263,             0.03129,          0.00028835,              0.1796,             0.00128,             0.00128,             0.08848
                   1,             0.13098,            0.025744,          0.00022825,             0.18631,            0.063212,             0.11085,             0.02612,           0.0049022,             0.14093,            0.029578,          8.1898e-05,             0.19344,           0.0025694,           0.0025694,            0.076869
                   2,             0.11663,            0.020469,          0.00014075,             0.18185,             0.40191,             0.30947,              0.2165,            0.052067,             0.10238,            0.026386,          7.5159e-05,             0.17421,           0.0038562,           0.0038562,            0.065256
                   3,              0.1025,             0.01997,          9.7815e-05,             0.17591,             0.40049,             0.38337,             0.33361,            0.097738,            0.088745,            0.023407,          8.7969e-05,             0.16517,           0.0051386,           0.0051386,            0.053639
                   4,            0.098677,            0.018032,          7.7858e-05,             0.16677,             0.61691,             0.47344,              0.5426,             0.17169,            0.087277,            0.021541,          5.3175e-05,             0.15383,           0.0064146,           0.0064146,            0.042015
                   5,             0.10033,            0.017847,           5.699e-05,             0.15713,             0.46036,             0.46882,             0.37745,             0.12969,            0.090117,            0.024239,          4.6871e-05,             0.14696,           0.0076824,           0.0076824,            0.030382
                   6,            0.094251,            0.017842,          3.9071e-05,             0.14694,             0.63523,             0.69284,             0.64463,             0.22844,            0.087421,              0.0298,          2.8016e-05,             0.13709,           0.0089401,           0.0089401,             0.01874
                   7,             0.10207,            0.017123,          3.7407e-05,             0.13936,             0.56611,             0.66591,             0.61929,              0.2291,            0.090426,            0.022965,           3.365e-05,             0.13372,           0.0098796,           0.0098796,           0.0098796
                   8,            0.098274,            0.016852,          4.6681e-05,             0.13379,             0.60599,             0.74596,             0.72003,             0.29069,            0.087845,            0.022677,          4.8896e-05,             0.13115,           0.0098796,           0.0098796,           0.0098796
                   9,            0.092195,            0.016546,          3.5919e-05,             0.13406,              0.7857,             0.72286,             0.75293,             0.31516,            0.078594,            0.018506,          2.6931e-05,             0.12492,           0.0098429,           0.0098429,           0.0098429
                  10,             0.08594,            0.016318,          3.2374e-05,              0.1273,              0.8146,             0.77136,             0.83445,             0.38273,            0.075759,             0.01743,          2.7401e-05,             0.11956,           0.0098015,           0.0098015,           0.0098015
                  11,             0.08235,             0.01512,          2.5214e-05,             0.12123,             0.81943,             0.79908,             0.83336,             0.38058,            0.069519,            0.016171,          2.1167e-05,             0.11357,           0.0097553,           0.0097553,           0.0097553
                  12,            0.077038,            0.014603,          2.5422e-05,             0.11884,             0.84596,             0.82439,             0.87253,              0.4918,            0.064803,            0.016842,          1.7224e-05,             0.10902,           0.0097044,           0.0097044,           0.0097044
                  13,            0.075091,            0.014018,          2.0355e-05,             0.11301,             0.85935,             0.87487,             0.90894,              0.4707,            0.063726,            0.015477,          1.5572e-05,             0.10808,           0.0096489,           0.0096489,           0.0096489
                  14,            0.072997,            0.013916,          1.9378e-05,              0.1115,             0.86818,             0.88218,             0.92613,             0.45645,            0.065088,            0.014586,          1.5014e-05,             0.10617,           0.0095888,           0.0095888,           0.0095888
                  15,            0.074487,            0.013192,          1.7941e-05,             0.10839,             0.89043,             0.81755,             0.92104,             0.52991,            0.064709,            0.015798,          1.3498e-05,             0.10302,           0.0095242,           0.0095242,           0.0095242
                  16,            0.073775,            0.013253,          2.0772e-05,             0.10731,             0.87886,             0.91455,             0.93102,             0.46669,            0.066111,            0.015353,          1.8397e-05,             0.10268,           0.0094551,           0.0094551,           0.0094551
                  17,            0.072467,            0.013075,          2.2493e-05,             0.10672,             0.91781,             0.87991,             0.92975,             0.48638,            0.064871,            0.015355,          1.6211e-05,             0.10157,           0.0093816,           0.0093816,           0.0093816
                  18,            0.074457,            0.013114,          2.2611e-05,             0.10579,             0.88262,             0.87991,             0.92906,             0.51775,            0.064741,            0.015611,          1.8093e-05,             0.10082,           0.0093038,           0.0093038,           0.0093038
                  19,            0.069152,            0.012717,          2.0503e-05,              0.1045,             0.92031,             0.88222,             0.94643,             0.55454,            0.060298,            0.014859,          1.4298e-05,            0.097634,           0.0092217,           0.0092217,           0.0092217
                  20,            0.070643,            0.012978,          2.0829e-05,             0.10433,             0.93872,             0.88448,             0.94956,             0.58388,            0.058012,            0.013593,          1.4428e-05,            0.095958,           0.0091355,           0.0091355,           0.0091355
                  21,            0.068764,            0.012846,          2.0266e-05,             0.10265,             0.89533,               0.889,             0.92945,             0.51276,            0.059969,            0.015034,          1.9392e-05,            0.098095,           0.0090452,           0.0090452,           0.0090452
                  22,            0.066738,             0.01267,          1.9403e-05,            0.099865,             0.92767,             0.88915,             0.95659,              0.5909,            0.053826,            0.014009,          1.3843e-05,             0.09433,           0.0089509,           0.0089509,           0.0089509
                  23,            0.065978,            0.012548,          1.7111e-05,            0.098619,             0.92393,             0.89838,             0.95633,             0.59718,            0.057167,            0.014107,          1.3069e-05,            0.097163,           0.0088527,           0.0088527,           0.0088527
                  24,            0.064926,            0.011906,          1.7318e-05,             0.10107,             0.90929,             0.90283,             0.94846,             0.60961,            0.055576,            0.013997,          1.2487e-05,            0.093254,           0.0087507,           0.0087507,           0.0087507
                  25,            0.067679,            0.012258,          1.7811e-05,             0.10051,             0.88542,             0.94688,             0.95724,             0.62571,            0.057967,            0.013706,          1.4838e-05,            0.092836,            0.008645,            0.008645,            0.008645
                  26,            0.066188,            0.011874,          1.9438e-05,            0.098266,              0.9413,              0.9261,             0.96635,             0.59685,            0.054001,            0.013286,          1.3136e-05,            0.090547,           0.0085357,           0.0085357,           0.0085357
                  27,            0.063289,            0.011976,          1.6989e-05,            0.096803,             0.94624,             0.93494,             0.97053,             0.63405,            0.051755,            0.012962,          1.3279e-05,            0.089898,           0.0084229,           0.0084229,           0.0084229
                  28,            0.062812,             0.01194,          1.5254e-05,            0.094871,             0.91143,             0.92841,             0.95967,             0.62563,            0.053305,            0.013032,          1.1412e-05,            0.089773,           0.0083067,           0.0083067,           0.0083067
