               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12771,            0.030529,           0.0046671,             0.23273,             0.18748,             0.43418,             0.18589,            0.042344,             0.10189,            0.034508,          0.00039323,              0.1807,             0.00128,             0.00128,             0.08848
                   1,             0.10007,            0.021093,          0.00024778,             0.18446,              0.4009,             0.30023,             0.29369,            0.081227,            0.098571,            0.029634,          0.00013615,             0.17248,             0.00257,             0.00257,             0.07687
                   2,            0.091917,            0.016853,           0.0001204,             0.17555,             0.48589,             0.53811,             0.46815,             0.14152,            0.087408,            0.032999,           0.0001178,              0.1634,           0.0038598,           0.0038598,             0.06526
                   3,            0.094054,            0.016352,          8.8368e-05,             0.16361,             0.60483,             0.63272,             0.62458,              0.2471,            0.088656,            0.024659,           8.232e-05,             0.15045,           0.0051495,           0.0051495,             0.05365
                   4,            0.092656,            0.017009,          6.3276e-05,             0.15415,             0.67805,             0.67122,             0.70451,             0.29368,            0.090542,            0.026244,          6.2582e-05,               0.146,            0.006439,            0.006439,            0.042039
                   5,            0.094757,            0.016429,          4.9107e-05,              0.1488,             0.67077,             0.70579,             0.75481,             0.30115,            0.089251,            0.026466,          4.7453e-05,             0.14442,           0.0077281,           0.0077281,            0.030428
                   6,            0.091611,            0.016582,          3.9588e-05,             0.14065,              0.7294,              0.5127,             0.59606,             0.21813,             0.10298,            0.045668,          3.8888e-05,             0.14211,           0.0090168,           0.0090168,            0.018817
                   7,            0.091781,            0.015687,          3.0833e-05,             0.13938,             0.42601,             0.30485,             0.25834,            0.073727,             0.13649,            0.027345,          2.1551e-05,             0.18329,           0.0099952,           0.0099952,           0.0099952
                   8,             0.10144,            0.017346,          3.4302e-05,             0.14269,             0.76759,             0.60046,             0.66824,             0.27778,            0.086266,            0.030618,          3.6842e-05,             0.13509,           0.0099952,           0.0099952,           0.0099952
                   9,             0.09155,            0.017562,          4.2567e-05,             0.13992,             0.76954,             0.71132,             0.75121,             0.27925,            0.080032,            0.021087,          4.2165e-05,             0.13342,           0.0099937,           0.0099937,           0.0099937
                  10,            0.084045,            0.015508,          3.6579e-05,             0.13301,             0.81786,             0.75703,             0.82839,             0.37063,             0.07263,            0.022833,          2.6146e-05,             0.12541,            0.009992,            0.009992,            0.009992
                  11,            0.079554,            0.015113,          2.3622e-05,             0.12648,             0.75335,             0.77592,             0.81484,             0.44116,            0.068283,            0.019517,          1.6938e-05,             0.12268,           0.0099901,           0.0099901,           0.0099901
                  12,            0.076723,            0.015502,           1.782e-05,              0.1237,             0.79176,             0.86054,             0.87088,             0.44857,            0.069235,            0.019009,          1.6957e-05,             0.11947,           0.0099881,           0.0099881,           0.0099881
                  13,            0.074997,            0.014093,          1.7665e-05,             0.11871,             0.80073,             0.82592,             0.89079,             0.50225,            0.064593,            0.016375,          1.6707e-05,             0.11204,           0.0099858,           0.0099858,           0.0099858
                  14,              0.0761,            0.014285,          1.6159e-05,             0.11521,             0.84752,             0.81293,             0.89907,             0.48585,            0.064956,            0.016523,          1.4971e-05,             0.10618,           0.0099833,           0.0099833,           0.0099833
                  15,            0.073593,            0.014134,          1.7197e-05,             0.11176,             0.84122,              0.8565,             0.91248,             0.50043,            0.065298,            0.016053,          1.3609e-05,             0.10211,           0.0099807,           0.0099807,           0.0099807
                  16,            0.073179,            0.013938,          1.6346e-05,             0.10971,             0.86681,             0.85673,             0.92038,             0.49391,            0.063799,            0.017783,          1.2297e-05,             0.10785,           0.0099778,           0.0099778,           0.0099778
                  17,            0.071212,             0.01367,          1.5634e-05,             0.10759,             0.88216,             0.88222,             0.92684,             0.54478,            0.063786,            0.016103,          1.5996e-05,            0.099758,           0.0099748,           0.0099748,           0.0099748
                  18,            0.071267,            0.013315,          1.5232e-05,              0.1044,             0.86234,             0.91224,             0.92444,             0.54176,            0.062448,            0.015002,           1.293e-05,            0.097854,           0.0099715,           0.0099715,           0.0099715
                  19,            0.073123,            0.012866,          1.6311e-05,             0.10371,             0.90143,             0.84527,             0.92671,             0.55001,            0.061283,            0.016983,          1.4971e-05,             0.09713,           0.0099681,           0.0099681,           0.0099681
                  20,            0.071139,            0.013192,          1.7958e-05,            0.099885,             0.93792,             0.90762,             0.96629,             0.56807,              0.0622,            0.014631,          1.5061e-05,            0.094317,           0.0099644,           0.0099644,           0.0099644
                  21,            0.073236,            0.013077,          1.5183e-05,            0.098204,             0.90865,             0.89607,             0.94744,             0.59721,            0.062899,            0.014856,          1.2777e-05,             0.09229,           0.0099606,           0.0099606,           0.0099606
                  22,            0.070986,            0.012896,          1.7391e-05,            0.099808,             0.87234,             0.93303,             0.94117,             0.56374,            0.061883,            0.015027,          1.3775e-05,            0.095774,           0.0099565,           0.0099565,           0.0099565
                  23,            0.073052,            0.012728,           1.628e-05,             0.09777,             0.88321,             0.89068,             0.93399,             0.57801,            0.065587,            0.015507,          1.5252e-05,            0.091682,           0.0099523,           0.0099523,           0.0099523
                  24,            0.074491,            0.012816,          1.8149e-05,            0.097518,             0.93748,             0.83115,             0.91582,             0.49226,            0.068767,            0.016906,          1.6012e-05,             0.09137,           0.0099479,           0.0099479,           0.0099479
                  25,            0.074577,            0.013356,          1.7809e-05,            0.098088,             0.88609,             0.89826,             0.93845,             0.53315,            0.062632,            0.015814,           1.633e-05,            0.091456,           0.0099433,           0.0099433,           0.0099433
                  26,            0.067647,            0.012438,          1.6204e-05,            0.094282,             0.89889,             0.93072,             0.94635,             0.59475,            0.058619,            0.013915,          1.5183e-05,             0.09088,           0.0099384,           0.0099384,           0.0099384
