               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.068876,            0.026742,           0.0042844,             0.23121,             0.20909,             0.23095,              0.1263,            0.025596,            0.054436,            0.049994,          0.00027887,             0.18126,             0.00128,             0.00128,             0.08848
                   1,            0.054375,            0.017363,          0.00019965,             0.18537,             0.47494,             0.39492,             0.29563,            0.095735,            0.048225,            0.025832,          0.00016465,             0.17448,             0.00257,             0.00257,             0.07687
                   2,             0.04997,            0.015386,          0.00011107,             0.17534,             0.65226,             0.59815,             0.58046,             0.20528,             0.04787,            0.018883,           0.0001231,             0.16303,           0.0038598,           0.0038598,             0.06526
                   3,            0.050502,            0.015189,          8.7006e-05,             0.16268,             0.60108,             0.39723,             0.47771,             0.15048,            0.051436,            0.093862,          5.4875e-05,             0.15313,           0.0051493,           0.0051493,            0.053649
                   4,            0.052375,             0.01542,          5.9191e-05,             0.15586,             0.48239,             0.45266,              0.4091,             0.15339,            0.048042,            0.049276,          7.8045e-05,             0.14844,           0.0064384,           0.0064384,            0.042038
                   5,            0.050285,            0.016756,          4.6565e-05,             0.14802,             0.61438,             0.48961,             0.54214,             0.17836,            0.048968,             0.05398,          3.9096e-05,             0.14321,            0.007727,            0.007727,            0.030427
                   6,            0.049992,            0.016422,          3.1775e-05,             0.13949,             0.50785,             0.64821,              0.4882,             0.13888,              0.0491,            0.032684,           2.588e-05,             0.13836,            0.009015,            0.009015,            0.018815
                   7,            0.051408,            0.016073,          2.6204e-05,             0.13887,             0.68942,             0.60046,             0.68265,             0.26964,            0.048507,            0.025265,          2.2939e-05,             0.12957,           0.0099924,           0.0099924,           0.0099924
                   8,            0.048495,            0.016617,          3.0088e-05,             0.13223,             0.56914,              0.7552,             0.67555,             0.29763,            0.039746,            0.023068,          2.3229e-05,              0.1244,           0.0099924,           0.0099924,           0.0099924
                   9,            0.048657,            0.015429,          1.9877e-05,             0.12642,             0.77005,             0.77598,             0.81289,             0.36789,            0.044233,            0.021966,          1.8618e-05,             0.11627,           0.0099901,           0.0099901,           0.0099901
                  10,            0.046517,             0.01429,          1.7514e-05,             0.11707,             0.81415,             0.78291,              0.8539,             0.37573,            0.039698,            0.021973,          1.1853e-05,              0.1083,           0.0099875,           0.0099875,           0.0099875
                  11,            0.043982,            0.014465,          1.5943e-05,             0.11304,             0.75837,             0.87067,             0.86352,             0.39485,            0.038977,            0.015983,          1.5258e-05,             0.10524,           0.0099846,           0.0099846,           0.0099846
                  12,            0.042836,            0.014206,          1.4264e-05,             0.11016,              0.8265,             0.85813,             0.89523,             0.43791,            0.037949,             0.02012,          1.2369e-05,             0.10474,           0.0099814,           0.0099814,           0.0099814
                  13,            0.040726,            0.013656,          1.3049e-05,             0.10639,             0.85847,             0.84296,              0.8959,             0.42645,            0.037524,            0.015672,          1.1758e-05,            0.098014,           0.0099778,           0.0099778,           0.0099778
                  14,            0.040577,            0.013587,           1.272e-05,             0.10213,             0.92797,             0.80334,             0.89832,             0.48139,            0.035776,            0.015738,          1.2035e-05,            0.093577,            0.009974,            0.009974,            0.009974
                  15,            0.040309,            0.013564,          1.4221e-05,            0.099597,             0.92773,             0.83372,             0.91809,             0.49236,            0.036913,            0.016297,            9.84e-06,            0.095038,           0.0099698,           0.0099698,           0.0099698
                  16,            0.040885,            0.013298,          1.3446e-05,             0.10178,             0.90837,             0.84708,             0.92618,             0.47972,            0.036906,            0.015775,          1.2883e-05,            0.098713,           0.0099653,           0.0099653,           0.0099653
                  17,            0.039053,            0.013059,          1.7457e-05,             0.10332,             0.83785,             0.81062,               0.869,             0.46435,            0.035524,             0.01606,          1.5623e-05,            0.095687,           0.0099606,           0.0099606,           0.0099606
                  18,            0.040024,            0.013122,          1.7066e-05,            0.099357,             0.94379,              0.8545,             0.93551,             0.50976,            0.035705,            0.014882,          1.2218e-05,            0.089699,           0.0099555,           0.0099555,           0.0099555
                  19,            0.040545,            0.013288,          1.6634e-05,            0.098421,             0.87239,             0.88453,             0.91729,             0.51019,            0.036207,             0.01767,          1.3735e-05,             0.09088,           0.0099501,           0.0099501,           0.0099501
                  20,            0.041913,            0.013261,          1.5241e-05,            0.092091,             0.90975,             0.84065,             0.93128,              0.4804,              0.0365,            0.014281,          1.1516e-05,            0.087299,           0.0099444,           0.0099444,           0.0099444
                  21,            0.040764,            0.012515,          1.0873e-05,            0.090088,             0.82946,             0.83123,              0.8585,             0.39981,            0.038881,            0.015529,          1.0129e-05,             0.09054,           0.0099384,           0.0099384,           0.0099384
                  22,            0.039759,             0.01244,           1.024e-05,            0.089944,             0.93708,             0.90069,             0.95124,             0.59388,            0.033782,            0.014277,          9.7188e-06,            0.083445,           0.0099322,           0.0099322,           0.0099322
                  23,            0.037939,             0.01267,          1.0708e-05,            0.090086,             0.89895,             0.88453,             0.92599,             0.53617,            0.033605,            0.014345,          1.0287e-05,            0.082561,           0.0099256,           0.0099256,           0.0099256
                  24,            0.038897,            0.013176,          1.3259e-05,            0.090929,             0.91148,             0.93072,             0.95693,             0.55949,            0.032754,            0.013862,          1.1777e-05,            0.082235,           0.0099187,           0.0099187,           0.0099187
                  25,            0.039052,             0.01282,           1.447e-05,            0.094213,             0.91361,             0.92808,             0.95609,             0.53604,             0.03148,            0.013844,          1.0668e-05,             0.08728,           0.0099114,           0.0099114,           0.0099114
                  26,            0.037257,            0.012199,          1.2419e-05,            0.088763,             0.92768,             0.88915,             0.95364,             0.54796,            0.030771,            0.013946,          1.0374e-05,            0.083195,           0.0099039,           0.0099039,           0.0099039
                  27,            0.036869,            0.012218,          1.1141e-05,            0.086851,             0.89745,             0.90993,              0.9492,             0.53118,            0.032099,            0.013728,          8.2306e-06,            0.081433,           0.0098961,           0.0098961,           0.0098961
                  28,            0.036772,            0.011754,          9.2963e-06,            0.085301,             0.94725,              0.9538,             0.96835,             0.60772,            0.032606,              0.0132,          8.5641e-06,             0.08078,            0.009888,            0.009888,            0.009888
                  29,            0.036026,            0.011882,          9.0544e-06,            0.085105,             0.91876,             0.94457,             0.96334,             0.58019,             0.03158,            0.012991,          7.9537e-06,            0.079678,           0.0098796,           0.0098796,           0.0098796
                  30,            0.036149,            0.011932,          8.8402e-06,            0.084686,             0.91929,             0.89607,              0.9564,             0.53978,            0.032969,            0.014465,          7.2314e-06,            0.079578,           0.0098709,           0.0098709,           0.0098709
                  31,            0.036774,            0.012063,          1.0026e-05,            0.082366,              0.9147,             0.94226,             0.96083,             0.55556,            0.034018,            0.013889,          7.9595e-06,            0.080115,           0.0098619,           0.0098619,           0.0098619
                  32,            0.037052,             0.01136,          1.0016e-05,            0.085036,             0.91427,             0.88665,             0.94105,             0.51868,            0.032645,            0.013559,          8.2261e-06,            0.078299,           0.0098525,           0.0098525,           0.0098525
                  33,            0.035824,            0.011588,          1.1745e-05,            0.083578,             0.92614,             0.92841,             0.96515,             0.54585,            0.031423,            0.013114,           9.484e-06,            0.080012,           0.0098429,           0.0098429,           0.0098429
                  34,            0.036679,            0.011869,          1.2388e-05,            0.085431,             0.93508,             0.89816,              0.9602,             0.53975,            0.031081,            0.014664,          8.4554e-06,            0.078968,            0.009833,            0.009833,            0.009833
                  35,            0.035903,            0.011861,          1.2206e-05,            0.084144,             0.91331,              0.9261,             0.95734,             0.59755,            0.030418,            0.013645,          8.9004e-06,            0.078269,           0.0098228,           0.0098228,           0.0098228
                  36,             0.03764,            0.011584,          1.1142e-05,             0.08451,             0.93886,              0.9261,             0.96767,             0.56451,            0.032068,            0.013382,          9.7243e-06,            0.078889,           0.0098123,           0.0098123,           0.0098123
                  37,            0.036857,            0.011509,          1.1399e-05,            0.083246,             0.90496,              0.9236,              0.9566,             0.54598,            0.031721,            0.015121,          1.0407e-05,            0.080936,           0.0098015,           0.0098015,           0.0098015
                  38,            0.036222,            0.012058,          1.3057e-05,            0.085722,             0.92192,             0.93072,             0.96638,             0.60095,            0.030763,            0.013102,          1.1545e-05,            0.081062,           0.0097904,           0.0097904,           0.0097904
                  39,            0.038225,            0.012182,          1.2532e-05,            0.086419,              0.8731,              0.9375,             0.94087,              0.4962,            0.034745,            0.013838,          9.9985e-06,            0.078484,            0.009779,            0.009779,            0.009779
                  40,             0.03796,            0.011937,          1.2893e-05,            0.083634,              0.9126,             0.91686,             0.95224,             0.56453,            0.035094,            0.013032,          9.8167e-06,            0.080894,           0.0097673,           0.0097673,           0.0097673
                  41,             0.03639,            0.011593,          1.2058e-05,            0.085106,             0.90243,             0.93985,             0.96459,             0.56573,            0.031513,            0.013018,          9.8282e-06,            0.077798,           0.0097553,           0.0097553,           0.0097553
                  42,            0.035011,            0.011539,          1.0569e-05,            0.081634,             0.89714,             0.94674,             0.96177,             0.55382,            0.031401,            0.013239,           7.616e-06,            0.076952,            0.009743,            0.009743,            0.009743
                  43,            0.034178,            0.011329,          8.7308e-06,            0.080341,             0.92968,             0.94659,             0.96714,             0.66091,            0.028188,            0.012262,          7.3085e-06,            0.075086,           0.0097305,           0.0097305,           0.0097305
                  44,            0.033891,            0.010984,           7.256e-06,            0.079045,             0.93907,             0.92841,             0.95243,             0.56688,            0.030838,            0.012996,          6.6935e-06,             0.07435,           0.0097176,           0.0097176,           0.0097176
                  45,            0.034441,            0.011325,          8.0981e-06,            0.079055,             0.94156,             0.93017,             0.96624,             0.61887,            0.029283,            0.012966,          6.0955e-06,            0.074354,           0.0097044,           0.0097044,           0.0097044
