               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,           0.0082785,            0.023055,           0.0070451,             0.28223,             0.20029,             0.30947,             0.11786,            0.024113,           0.0074092,            0.019936,          0.00061141,             0.19172,             0.00064,             0.00064,             0.09424
                   1,           0.0074817,            0.014315,          0.00032053,             0.18424,              0.2171,             0.32102,             0.15967,            0.037669,           0.0081883,            0.019515,          0.00014468,             0.16643,             0.00129,             0.00129,             0.08839
                   2,           0.0078644,            0.014187,          8.8053e-05,             0.15822,            0.045113,            0.083141,            0.013066,           0.0026263,           0.0089096,               2.945,          7.8683e-05,             0.21351,           0.0019399,           0.0019399,             0.08254
