               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                  57,            0.053482,            0.008616,          7.4077e-06,             0.09244,             0.94875,             0.98383,             0.98089,             0.72666,            0.045007,           0.0089611,           9.656e-06,             0.09337,          0.00091647,          0.00091647,          0.00091647
                  58,            0.051578,           0.0079982,          7.3128e-06,            0.091157,             0.91998,             0.98383,             0.98262,             0.73142,            0.044572,           0.0088327,          9.1654e-06,            0.092075,          0.00091355,          0.00091355,          0.00091355
                  59,            0.050355,            0.008313,          7.0871e-06,            0.088946,             0.93405,             0.98125,             0.98265,             0.72661,            0.044199,           0.0089418,          8.7547e-06,            0.092455,          0.00091058,          0.00091058,          0.00091058
                  60,            0.049233,           0.0079843,          5.9607e-06,            0.087197,             0.91636,             0.98845,             0.97509,             0.70995,            0.042989,           0.0089608,          8.7158e-06,            0.091482,          0.00090757,          0.00090757,          0.00090757
                  61,            0.049252,           0.0081528,          6.1584e-06,            0.089102,             0.93145,              0.9746,             0.97891,             0.73048,            0.041585,           0.0090789,          7.2675e-06,            0.090779,          0.00090452,          0.00090452,          0.00090452
                  62,            0.047302,           0.0080469,          6.0448e-06,            0.086869,             0.94157,             0.96765,             0.97866,              0.7331,            0.040472,           0.0090208,          7.2816e-06,            0.090181,          0.00090142,          0.00090142,          0.00090142
                  63,            0.048187,            0.008477,          6.9653e-06,            0.088471,             0.94977,             0.96068,             0.97621,             0.72033,            0.043734,           0.0094569,          6.4705e-06,            0.090078,          0.00089828,          0.00089828,          0.00089828
                  64,            0.048788,           0.0086748,          6.2756e-06,            0.087296,             0.96082,             0.96998,             0.98471,             0.70139,            0.042973,           0.0093206,            6.33e-06,            0.090477,          0.00089509,          0.00089509,          0.00089509
                  65,            0.052647,           0.0087304,          6.5143e-06,            0.088573,             0.95711,             0.97921,             0.98281,             0.70744,            0.043498,           0.0092168,          6.3366e-06,            0.093682,          0.00089186,          0.00089186,          0.00089186
                  66,            0.050027,           0.0084037,          6.8047e-06,            0.090943,              0.9527,              0.9769,              0.9855,             0.72693,            0.044914,           0.0096578,          8.1129e-06,            0.089061,          0.00088858,          0.00088858,          0.00088858
                  67,            0.049254,           0.0084815,          8.9537e-06,            0.085113,               0.959,             0.97223,             0.98294,             0.73065,             0.04248,           0.0093732,          1.0454e-05,            0.088087,          0.00088527,          0.00088527,          0.00088527
                  68,            0.049096,           0.0085846,          8.3459e-06,            0.084672,             0.95759,             0.99073,             0.98652,             0.74419,            0.043476,           0.0095069,          8.9995e-06,            0.086885,          0.00088191,          0.00088191,          0.00088191
                  69,            0.048925,           0.0087041,          8.3093e-06,            0.086111,             0.95899,             0.97221,             0.98254,             0.74956,            0.041015,           0.0094561,          9.6839e-06,            0.086421,          0.00087851,          0.00087851,          0.00087851
                  70,            0.048448,           0.0086155,          7.5015e-06,            0.081815,             0.95859,             0.96305,             0.97729,             0.75209,            0.040752,           0.0095187,          8.0162e-06,            0.084229,          0.00087507,          0.00087507,          0.00087507
                  71,            0.049861,           0.0087079,          6.5596e-06,            0.079997,             0.95943,             0.98383,             0.98627,             0.74281,            0.044599,           0.0093902,          7.8639e-06,            0.084208,          0.00087159,          0.00087159,          0.00087159
                  72,            0.052141,           0.0085488,          6.6299e-06,            0.080527,             0.95962,             0.98845,             0.98455,             0.72344,            0.044372,           0.0090857,           7.991e-06,            0.083941,          0.00086806,          0.00086806,          0.00086806
                  73,            0.052159,           0.0086121,          7.3112e-06,            0.079874,             0.96178,             0.98845,             0.98572,             0.74849,            0.044907,            0.009263,           7.501e-06,            0.083251,           0.0008645,           0.0008645,           0.0008645
                  74,            0.049754,           0.0079578,          6.5781e-06,            0.079655,             0.95964,             0.98843,             0.98413,              0.7254,            0.045775,            0.009124,          8.8631e-06,            0.083248,          0.00086089,          0.00086089,          0.00086089
                  75,            0.049831,           0.0084516,          8.0482e-06,            0.078245,             0.95955,             0.98613,             0.98144,             0.74682,             0.04065,           0.0092083,          7.5145e-06,            0.082772,          0.00085725,          0.00085725,          0.00085725
                  76,            0.045555,           0.0076618,           6.021e-06,            0.077928,             0.96347,             0.97459,              0.9774,             0.75522,            0.039337,           0.0089524,          5.9355e-06,            0.080513,          0.00085357,          0.00085357,          0.00085357
                  77,            0.045467,           0.0075754,          5.3716e-06,            0.076273,             0.97011,             0.97456,             0.98405,             0.77784,            0.038898,           0.0088791,          6.5752e-06,            0.078779,          0.00084985,          0.00084985,          0.00084985
                  78,            0.045057,           0.0079268,          5.7064e-06,             0.07624,             0.96789,              0.9745,             0.98328,             0.76004,            0.038735,           0.0086455,          5.6488e-06,            0.078605,          0.00084609,          0.00084609,          0.00084609
                  79,            0.046215,           0.0078747,          5.0611e-06,            0.075585,              0.9511,             0.98845,             0.98219,             0.74614,            0.039091,           0.0086072,          5.6713e-06,            0.080941,          0.00084229,          0.00084229,          0.00084229
                  80,            0.044992,           0.0078945,          5.2939e-06,            0.076662,               0.975,             0.99074,               0.987,             0.76106,            0.041582,           0.0084855,          4.8541e-06,            0.080073,          0.00083845,          0.00083845,          0.00083845
                  81,            0.045612,           0.0079238,          5.2452e-06,            0.076847,             0.97277,             0.99076,             0.98936,             0.76792,            0.039758,           0.0085136,           5.083e-06,            0.078688,          0.00083458,          0.00083458,          0.00083458
                  82,            0.044363,           0.0078392,            5.08e-06,            0.075527,             0.95701,             0.97681,             0.98695,              0.7724,            0.038734,           0.0082924,          5.0784e-06,            0.077176,          0.00083067,          0.00083067,          0.00083067
                  83,            0.045269,           0.0081077,          5.4737e-06,            0.075482,             0.96753,             0.96767,              0.9839,             0.77926,            0.039597,           0.0085174,          6.0262e-06,            0.077277,          0.00082673,          0.00082673,          0.00082673
                  84,            0.046183,           0.0078841,          5.3519e-06,            0.075234,             0.96807,             0.98152,             0.98396,             0.78557,             0.03789,           0.0082373,          5.8689e-06,            0.078932,          0.00082275,          0.00082275,          0.00082275
                  85,            0.045629,            0.007919,          5.6872e-06,            0.076987,             0.96606,             0.98611,             0.98654,             0.78208,            0.037847,           0.0081726,           5.964e-06,            0.078919,          0.00081873,          0.00081873,          0.00081873
                  86,            0.044757,           0.0078623,            6.27e-06,            0.075624,             0.97672,             0.96998,             0.98172,             0.75536,            0.040884,           0.0084149,          6.6333e-06,            0.079751,          0.00081468,          0.00081468,          0.00081468
                  87,            0.046364,           0.0076467,          5.9294e-06,            0.074145,             0.97454,             0.97221,             0.98649,             0.75905,             0.03955,           0.0083556,          6.0303e-06,            0.079608,          0.00081059,          0.00081059,          0.00081059
                  88,            0.045998,           0.0072198,          5.8475e-06,            0.075325,              0.9684,             0.99076,              0.9889,             0.77141,            0.039049,           0.0082626,          7.3354e-06,            0.079019,          0.00080647,          0.00080647,          0.00080647
                  89,            0.047564,           0.0074443,          5.8792e-06,            0.074571,             0.95965,             0.99076,             0.98801,             0.74809,            0.041477,           0.0084594,          7.2162e-06,            0.077349,          0.00080232,          0.00080232,          0.00080232
                  90,            0.049222,           0.0078057,          6.7853e-06,            0.074574,             0.97452,              0.9746,             0.98607,             0.74763,            0.039401,           0.0082798,          6.2577e-06,            0.078423,          0.00079813,          0.00079813,          0.00079813
                  91,            0.046659,           0.0076887,          5.5602e-06,             0.07286,             0.97458,             0.97691,              0.9852,             0.78323,            0.038139,           0.0082342,          5.4461e-06,            0.076837,          0.00079391,          0.00079391,          0.00079391
                  92,            0.043629,           0.0074405,          5.1843e-06,            0.072853,             0.97489,             0.98614,             0.98864,             0.78184,            0.040326,           0.0081743,           5.662e-06,            0.076606,          0.00078966,          0.00078966,          0.00078966
                  93,            0.042855,           0.0075057,          5.2946e-06,            0.074561,              0.9727,             0.98845,             0.98423,             0.78043,            0.036707,           0.0081532,          6.5034e-06,            0.077381,          0.00078538,          0.00078538,          0.00078538
                  94,            0.042735,           0.0073667,          5.8399e-06,            0.071543,             0.97279,             0.99076,             0.98506,             0.77971,            0.038092,           0.0081541,          5.7861e-06,            0.077864,          0.00078106,          0.00078106,          0.00078106
                  95,            0.042212,           0.0074818,          4.3767e-06,            0.071739,             0.97059,             0.99076,             0.98522,             0.78532,            0.036803,            0.008084,          5.2034e-06,            0.076866,          0.00077672,          0.00077672,          0.00077672
                  96,            0.042004,           0.0072831,          3.9998e-06,             0.07078,             0.96598,             0.98377,              0.9871,             0.79084,            0.037219,           0.0081142,           5.336e-06,            0.075183,          0.00077234,          0.00077234,          0.00077234
                  97,            0.042485,           0.0073673,            4.91e-06,            0.071262,             0.95515,             0.98383,             0.98621,             0.78112,            0.037687,           0.0081945,          4.7767e-06,            0.075166,          0.00076794,          0.00076794,          0.00076794
                  98,            0.042331,           0.0074921,          4.8551e-06,            0.071369,              0.9681,             0.98152,             0.98301,             0.80638,            0.035358,           0.0079526,          4.7653e-06,             0.07548,           0.0007635,           0.0007635,           0.0007635
                  99,            0.042031,           0.0071221,          5.3174e-06,            0.069985,             0.96817,              0.9835,             0.98883,             0.78434,            0.037044,           0.0080051,          5.2499e-06,            0.074788,          0.00075904,          0.00075904,          0.00075904
                 100,             0.04105,           0.0071603,          4.3178e-06,            0.070851,             0.98141,             0.97921,             0.98796,             0.77975,             0.03722,           0.0081323,          4.2409e-06,            0.073198,          0.00075455,          0.00075455,          0.00075455
                 101,            0.040589,           0.0070494,          3.7726e-06,            0.069803,             0.97717,             0.98844,             0.98347,              0.7885,            0.036754,           0.0081009,          4.3255e-06,            0.073479,          0.00075002,          0.00075002,          0.00075002
                 102,            0.040953,           0.0071106,          4.7574e-06,            0.070876,             0.97722,             0.99074,             0.98681,             0.78689,            0.035479,           0.0079636,          4.8743e-06,            0.073706,          0.00074548,          0.00074548,          0.00074548
                 103,            0.041736,            0.007715,           5.584e-06,            0.070974,               0.975,             0.99076,             0.98523,             0.77964,            0.035812,           0.0080769,           5.584e-06,            0.076297,           0.0007409,           0.0007409,           0.0007409
                 104,             0.04356,           0.0074174,          6.3817e-06,            0.071514,              0.9794,             0.98845,             0.98709,             0.79341,            0.035457,           0.0078402,          4.8201e-06,            0.076123,           0.0007363,           0.0007363,           0.0007363
                 105,            0.043076,           0.0072092,          4.5865e-06,            0.069554,             0.96133,             0.97691,             0.98559,             0.78851,            0.036377,           0.0079668,          4.1149e-06,            0.073875,          0.00073167,          0.00073167,          0.00073167
                 106,            0.044158,           0.0073548,          4.6756e-06,            0.070181,              0.9727,             0.98845,              0.9856,              0.7825,            0.038458,           0.0079778,          3.8038e-06,            0.075215,          0.00072702,          0.00072702,          0.00072702
                 107,             0.04382,           0.0073179,           4.861e-06,            0.069947,              0.9769,              0.9768,             0.98795,             0.78467,            0.037647,           0.0079252,          4.2391e-06,            0.073957,          0.00072235,          0.00072235,          0.00072235
                 108,            0.041245,            0.006988,          4.7886e-06,            0.069397,             0.97692,             0.97921,             0.98744,             0.79521,            0.037938,           0.0079571,          4.3955e-06,            0.075115,          0.00071764,          0.00071764,          0.00071764
                 109,            0.042522,           0.0071711,          5.4957e-06,            0.069673,             0.98323,             0.96074,             0.98614,             0.80114,            0.036536,           0.0079574,          4.9123e-06,             0.07454,          0.00071292,          0.00071292,          0.00071292
                 110,            0.039583,           0.0068903,          3.9434e-06,            0.067796,             0.97921,             0.97921,             0.98803,             0.79893,             0.03633,           0.0077802,          4.3657e-06,            0.073394,          0.00070817,          0.00070817,          0.00070817
                 111,            0.038722,            0.006624,          4.2716e-06,            0.068924,             0.95976,             0.99307,             0.98629,             0.79443,             0.03571,           0.0076229,          3.7187e-06,            0.073477,           0.0007034,           0.0007034,           0.0007034
                 112,            0.042973,           0.0074473,          5.3522e-06,            0.070613,             0.97483,             0.98383,             0.98522,             0.79597,            0.037237,           0.0078289,          3.1186e-06,            0.076407,           0.0006986,           0.0006986,           0.0006986
                 113,            0.039946,           0.0069656,          4.3291e-06,            0.068033,               0.975,             0.99076,             0.98692,             0.79174,            0.034626,           0.0076834,          3.7621e-06,            0.073856,          0.00069379,          0.00069379,          0.00069379
                 114,            0.040371,           0.0070679,           4.146e-06,             0.06871,             0.97062,             0.99307,             0.98789,             0.79092,            0.035826,           0.0077216,          3.5997e-06,            0.073343,          0.00068895,          0.00068895,          0.00068895
                 115,            0.043495,           0.0071183,          4.5621e-06,            0.067691,             0.97043,             0.98845,             0.98669,             0.78381,            0.037212,           0.0078587,          3.8271e-06,            0.072372,          0.00068409,          0.00068409,          0.00068409
                 116,            0.040548,           0.0071047,          4.0182e-06,            0.067771,             0.97057,             0.99076,             0.98708,             0.78262,            0.036184,           0.0078048,            3.88e-06,            0.073513,          0.00067922,          0.00067922,          0.00067922
                 117,             0.04076,           0.0070124,          4.8314e-06,            0.067352,             0.96846,             0.99307,             0.98842,             0.78954,            0.034119,           0.0075235,          4.2147e-06,            0.072764,          0.00067432,          0.00067432,          0.00067432
                 118,            0.041516,           0.0071906,          4.7053e-06,            0.068527,             0.96411,             0.99307,             0.98618,             0.80092,            0.034661,           0.0078261,          3.9682e-06,            0.074198,           0.0006694,           0.0006694,           0.0006694
                 119,            0.044702,           0.0075236,          5.8412e-06,            0.068801,              0.9684,             0.99076,             0.98928,              0.7857,            0.037062,           0.0077759,          4.7489e-06,            0.075631,          0.00066447,          0.00066447,          0.00066447
                 120,            0.042002,            0.007245,           4.927e-06,            0.068679,             0.96192,             0.99307,             0.98717,             0.79841,            0.036461,           0.0077773,          4.4375e-06,            0.073916,          0.00065951,          0.00065951,          0.00065951
                 121,            0.039739,           0.0072107,          5.2147e-06,            0.067291,             0.96614,             0.98845,             0.98639,             0.80111,            0.034925,           0.0076474,          4.2521e-06,            0.072083,          0.00065454,          0.00065454,          0.00065454
                 122,            0.039003,           0.0071124,          5.5818e-06,            0.065895,              0.9726,             0.98383,             0.98624,             0.79627,            0.034578,            0.007677,          4.1727e-06,            0.072535,          0.00064956,          0.00064956,          0.00064956
                 123,            0.038495,           0.0070733,          4.3494e-06,             0.06597,             0.96637,             0.99538,             0.98866,             0.80125,            0.035357,           0.0076303,          3.6535e-06,            0.074727,          0.00064455,          0.00064455,          0.00064455
                 124,             0.03648,           0.0064086,          3.1229e-06,            0.064541,             0.97926,             0.98147,             0.98813,             0.79712,            0.034794,           0.0076171,          3.3194e-06,            0.073046,          0.00063953,          0.00063953,          0.00063953
                 125,            0.036027,           0.0069191,          3.8156e-06,            0.064298,             0.97936,              0.9861,              0.9889,             0.82092,            0.032832,           0.0073838,          4.3151e-06,            0.072701,           0.0006345,           0.0006345,           0.0006345
