               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,    train/theta_loss,   metrics/precision,      metrics/recall,    metrics/HBBmAP.5,metrics/HBBmAP.5:.95,        val/box_loss,        val/obj_loss,        val/cls_loss,      val/theta_loss,               x/lr0,               x/lr1,               x/lr2
                   0,           0.0080186,            0.022362,           0.0043135,             0.23567,             0.22049,             0.26559,             0.13443,            0.025329,           0.0063341,            0.024626,          0.00041831,             0.17942,            0.000128,            0.000128,            0.087328
                   1,           0.0069085,            0.015226,          0.00031297,             0.18228,             0.53056,             0.54042,             0.50985,             0.14388,           0.0062056,            0.019276,          0.00020082,             0.16818,            0.000257,            0.000257,            0.074557
                   2,           0.0070393,            0.012843,          0.00014813,             0.16627,              0.6266,             0.59815,             0.63776,             0.21698,           0.0061899,            0.016106,          9.3133e-05,             0.14702,            0.000386,            0.000386,            0.061786
                   3,           0.0070208,            0.011731,          7.4367e-05,             0.14655,             0.39432,              0.5954,             0.38962,             0.09354,           0.0068377,            0.016337,          4.6486e-05,             0.13179,          0.00051499,          0.00051499,            0.049015
                   4,           0.0073526,            0.012027,          4.1866e-05,             0.13253,             0.52335,             0.65589,             0.54543,             0.15787,           0.0062311,            0.017574,          2.4265e-05,             0.11631,          0.00064398,          0.00064398,            0.036244
                   5,            0.006992,             0.01184,          1.9333e-05,             0.11686,             0.57258,              0.6351,             0.58392,             0.17404,           0.0063186,            0.020153,           1.129e-05,             0.10799,          0.00077297,          0.00077297,            0.023473
                   6,           0.0069146,            0.011266,          1.1641e-05,             0.10655,             0.61257,             0.69743,             0.63952,             0.19618,           0.0060735,             0.01553,          6.8528e-06,            0.096056,          0.00090194,          0.00090194,            0.010702
                   7,           0.0069585,            0.011335,          6.1588e-06,             0.10172,              0.5704,             0.66975,             0.64457,             0.18754,           0.0062269,            0.016643,          4.0918e-06,            0.094602,          0.00099992,          0.00099992,          0.00099992
                   8,           0.0068865,            0.011965,          7.0196e-06,             0.10238,               0.652,             0.72055,             0.71484,             0.24037,           0.0059473,            0.017672,           5.185e-06,            0.092194,          0.00099992,          0.00099992,          0.00099992
                   9,           0.0066659,            0.011518,          5.7887e-06,            0.096611,             0.65692,             0.75058,             0.71739,             0.20872,           0.0058481,            0.016127,          3.9118e-06,            0.093108,          0.00099989,          0.00099989,          0.00099989
                  10,            0.006333,            0.011088,          4.3343e-06,            0.091058,             0.66216,             0.73903,              0.7102,             0.24667,           0.0055804,             0.01567,          3.1264e-06,            0.085392,          0.00099986,          0.00099986,          0.00099986
                  11,           0.0061046,            0.010972,          3.5519e-06,            0.088419,               0.753,             0.79677,             0.81941,             0.31113,           0.0052877,             0.01543,          2.4838e-06,            0.084079,          0.00099983,          0.00099983,          0.00099983
                  12,           0.0060706,            0.010948,          2.9079e-06,            0.084394,             0.62949,             0.80139,             0.73312,             0.26118,            0.005372,            0.014813,          2.1724e-06,            0.077234,          0.00099979,          0.00099979,          0.00099979
                  13,           0.0059211,            0.010773,          2.3076e-06,            0.084328,             0.70234,             0.86143,             0.82348,             0.32231,           0.0053795,            0.014889,          1.8169e-06,            0.075071,          0.00099975,          0.00099975,          0.00099975
                  14,           0.0057547,            0.010521,          2.2547e-06,             0.08268,             0.75638,              0.8037,             0.81706,             0.30663,           0.0051732,            0.014819,          1.8001e-06,            0.080087,          0.00099971,          0.00099971,          0.00099971
                  15,           0.0055883,            0.010542,          2.2423e-06,            0.082414,             0.87644,             0.85183,             0.90486,             0.38662,           0.0049575,            0.014984,          1.8073e-06,            0.077274,          0.00099966,          0.00099966,          0.00099966
                  16,           0.0055573,            0.010509,           2.214e-06,             0.07897,             0.74947,             0.85668,             0.81566,             0.34188,           0.0049176,            0.013972,          1.7105e-06,            0.076151,          0.00099961,          0.00099961,          0.00099961
                  17,            0.005424,            0.010551,          1.8815e-06,            0.079861,             0.84155,              0.8218,             0.89105,             0.38866,           0.0048489,            0.013899,           1.818e-06,            0.074561,          0.00099956,          0.00099956,          0.00099956
                  18,           0.0055508,            0.010557,          2.2497e-06,             0.07894,             0.79237,             0.86373,             0.88015,              0.4024,           0.0049224,             0.01434,          1.7698e-06,            0.074547,          0.00099951,          0.00099951,          0.00099951
